STN				USD
STM.US	52.00	74.96	98.00	USD
STLA.US	4.00	6.98	11.06	USD
STEM	6.75	7.45	8.00	USD
STE	232.00	263.12	280.00	USD
STDN	11.00	16.38	20.00	USD
STC	71.00	82.25	91.00	USD
STAG	40.00	42.08	46.00	USD
ST	45.00	52.91	63.00	USD
SSTK				USD
SSMR	15.00	19.33	23.00	USD
SSL	12.00	12.00	12.00	USD
SSD	212.00	219.00	230.00	USD
SSB	105.00	119.86	130.00	USD
SRI				USD
SRG.US				USD
SRFM	1.00	4.93	12.00	USD
SRE	93.00	104.38	118.00	USD
SR	85.00	92.67	100.00	USD
SQM	44.35	85.11	110.00	USD
SPXC	225.00	272.17	310.00	USD
SPOT	423.17	612.91	725.43	USD
SPNT	25.00	27.67	31.00	USD
SPIR	15.00	20.88	24.00	USD
SPHR	158.00	178.77	200.00	USD
SPGI	485.00	519.30	553.00	USD
SPG	207.00	236.89	285.00	USD
SPCE	2.00	3.56	5.00	USD
SONY	23.00	30.00	34.00	USD
SONN CVR				USD
SON	56.00	63.89	70.00	USD
SOLV	70.00	93.92	113.00	USD
SOC	9.00	10.33	11.00	USD
SOBO	32.00	35.39	39.00	USD
SOAR				USD
SO	79.00	100.29	114.00	USD
SNX.US	278.00	333.55	374.00	USD
SNOW	110.00	327.85	500.00	USD
SNN.US	30.00	33.66	38.00	USD
SNDR	32.00	37.50	45.00	USD
SNAP	5.00	7.38	16.00	USD
SNA	330.00	413.78	485.00	USD
SN	195.67	209.56	240.00	USD
SMWB	9.00	10.80	12.00	USD
SMRT	1.40	1.45	1.50	USD
SMR	6.00	12.63	20.00	USD
SMP.US	48.00	50.00	54.00	USD
SMHI	11.00	11.00	11.00	USD
SMG	70.00	77.17	82.00	USD
SMFG	28.86	28.86	28.86	USD
SMBK	47.00	52.71	60.00	USD
SMA	33.00	37.07	40.00	USD
SM	32.00	41.13	52.00	USD
SLVM	45.00	51.25	65.00	USD
SLQT	0.50	2.12	3.00	USD
SLG	43.00	57.24	79.00	USD
SLF	64.12	64.12	64.12	USD
SLB	43.00	61.93	71.00	USD
SKY.US	90.00	103.50	115.00	USD
SKT	38.00	41.36	46.00	USD
SKM	30.00	35.00	40.00	USD
SKIL				USD
SKE				USD
SJM	114.00	141.44	157.00	USD
SITE	100.00	127.08	160.00	USD
SITC	3.50	3.50	3.50	USD
SIG	89.00	110.50	150.00	USD
SID	0.90	1.20	1.50	USD
SHW	340.00	391.00	420.00	USD
SHO	10.00	11.79	13.00	USD
SHG	100.00	100.00	100.00	USD
SHEL	81.60	97.77	120.60	USD
SHAK	60.00	82.52	126.00	USD
SGI	66.00	89.44	105.00	USD
SGHC	18.00	19.50	22.00	USD
SFL	10.00	12.38	14.00	USD
SFBS	47.00	49.00	50.00	USD
SF.US	81.00	89.00	103.00	USD
SES	1.10	2.55	4.00	USD
SEI.US	73.00	94.99	120.00	USD
SEG	36.00	36.00	36.00	USD
SEB.US				USD
SEAT	7.50	11.68	16.00	USD
SE	101.00	155.29	195.00	USD
SDRL	26.00	53.33	80.00	USD
SDHC	10.50	13.17	15.00	USD
SD.US	14.00	14.00	14.00	USD
SCM	8.00	10.12	11.00	USD
SCL	85.00	85.00	85.00	USD
SCI	97.00	100.33	105.00	USD
SCHW	91.00	124.95	145.00	USD
SCCO	126.98	169.06	275.00	USD
SBSW	9.27	13.06	16.48	USD
SBSI	33.00	35.00	37.00	USD
SBS	6.28	6.76	7.60	USD
SBMT	19.80	22.70	25.60	USD
SBH	13.00	17.00	20.00	USD
SBDS				USD
SB	7.80	8.50	9.20	USD
SARO	30.00	35.81	42.40	USD
SAR.US	20.00	21.20	23.00	USD
SAP	177.00	247.25	319.00	USD
SAN	13.00	14.79	15.78	USD
SAM	160.00	199.83	295.00	USD
SAH	72.00	98.55	139.00	USD
SAFE.US	13.00	18.70	28.00	USD
SACH	1.20	1.20	1.20	USD
SA	40.00	58.81	71.00	USD
S.US	17.50	23.81	28.00	USD
RYZ	29.00	29.00	29.00	USD
RYN	23.00	24.83	28.00	USD
RYAN	34.00	50.84	76.00	USD
RY	168.63	206.52	230.49	USD
RXO	13.00	24.47	35.00	USD
RWT	5.25	5.84	6.50	USD
RVTY	100.00	121.07	145.00	USD
RVLV	24.00	30.85	37.00	USD
RTX	200.00	234.82	265.00	USD
RTO.US	26.70	32.03	35.00	USD
RSKD	5.50	6.70	7.50	USD
RSI	30.00	36.00	40.00	USD
RSG	208.00	245.92	272.00	USD
RS	391.00	408.62	425.00	USD
RRX	220.00	249.00	275.00	USD
RRC	37.00	45.64	57.00	USD
RPT	18.00	22.00	24.00	USD
RPM	115.00	130.50	151.00	USD
RPC.US	11.00	13.00	16.00	USD
ROL	32.00	45.59	66.00	USD
ROK	282.00	477.79	550.00	USD
ROG	150.00	173.33	200.00	USD
RNST	45.00	47.86	50.00	USD
RNR	304.00	346.40	438.00	USD
RNGR	14.50	18.50	21.00	USD
RNG	38.00	52.85	85.00	USD
RMD	175.00	245.50	320.00	USD
RMAX	9.00	11.40	13.80	USD
RM	38.50	43.83	50.00	USD
RLX	2.09	2.77	3.23	USD
RLJ	9.50	11.45	13.00	USD
RLI	53.00	60.50	74.00	USD
RLGT	8.50	10.25	12.00	USD
RL	250.00	446.71	520.00	USD
RKT	14.00	17.70	21.00	USD
RJF	161.00	185.92	205.00	USD
RITM	12.50	13.15	14.00	USD
RIO	88.00	104.09	125.00	USD
RIG	4.50	6.55	10.00	USD
RHP	125.00	138.07	152.00	USD
RHI	20.00	35.00	50.00	USD
RH	90.00	178.06	270.00	USD
RGR	40.00	43.00	46.00	USD
RGA	235.00	272.33	302.00	USD
RF	28.00	32.94	36.00	USD
REZI	27.00	34.25	45.00	USD
REXR	36.00	40.25	45.00	USD
REX				USD
RES	5.00	6.40	9.00	USD
REPX	41.00	46.00	51.00	USD
RELX	49.10	53.05	57.00	USD
REI	2.00	2.12	2.25	USD
REF	16.00	19.25	21.00	USD
REA	25.00	29.25	34.00	USD
RDY	11.43	13.52	15.82	USD
RDW.US	7.00	14.56	20.00	USD
RDN	35.00	43.80	48.00	USD
RDDT	130.00	214.84	300.00	USD
RCUS	23.00	38.33	47.00	USD
RCL	262.00	346.92	415.00	USD
RCI	36.41	42.58	51.76	USD
RC	1.40	1.80	2.00	USD
RBRK	90.00	116.30	135.00	USD
RBLX	30.00	48.32	70.00	USD
RBA	104.00	128.91	152.00	USD
RAMP	38.00	38.70	40.00	USD
RAL	58.00	77.10	85.00	USD
RACE	400.69	462.37	533.89	USD
R	283.00	299.56	320.00	USD
QXO	18.00	29.11	50.00	USD
QUAD.US	13.00	13.17	13.50	USD
QTWO	67.00	75.45	82.00	USD
QSR	78.00	85.83	104.00	USD
Q	150.00	176.75	189.00	USD
PXED	34.00	41.38	51.00	USD
PWR	410.00	770.04	976.00	USD
PVH	70.00	91.83	128.00	USD
PUMP.US	11.00	16.73	21.00	USD
PUK	34.00	37.90	41.08	USD
PSX	160.00	222.00	260.00	USD
PSTL	24.50	26.50	30.00	USD
PSQH	15.00	15.00	15.00	USD
PSO	14.00	15.70	17.40	USD
PSN.US	50.00	59.36	72.00	USD
PSFE	7.00	8.50	11.00	USD
PSA	285.00	337.76	374.00	USD
PS	34.00	42.33	53.00	USD
PRU	92.00	113.40	131.00	USD
PRMB	25.00	30.36	35.00	USD
PRM	40.00	43.75	48.00	USD
PRLB	87.00	95.50	110.00	USD
PRKS	40.00	47.80	55.00	USD
PRK	205.00	211.33	217.00	USD
PRIM	85.00	119.79	165.00	USD
PRI	276.00	324.50	360.00	USD
PRGO	14.00	16.50	20.00	USD
PRG	45.00	53.43	64.00	USD
PPL	36.00	40.93	45.00	USD
PPG	115.00	126.20	138.00	USD
