FIS.US	37.00	50.35	77.00	USD
FITB	55.00	62.90	70.00	USD
FIX	1910.00	2197.00	2500.00	USD
FLG	13.00	16.26	18.00	USD
FLO	6.00	7.90	12.00	USD
FLR.US	47.50	60.69	71.00	USD
FLS	70.00	89.10	100.00	USD
FMC	11.00	13.42	21.00	USD
FMS	17.40	25.77	38.29	USD
FMX	111.00	134.14	150.00	USD
FN	598.00	734.11	850.00	USD
FNB	19.00	21.06	22.00	USD
FND	38.00	58.59	75.00	USD
FNF	54.00	61.40	70.00	USD
FNV	256.00	285.01	328.10	USD
FOIL				USD
FOR	33.00	34.00	35.00	USD
FOUR	40.00	55.86	96.00	USD
FPI	10.50	10.50	10.50	USD
FPS	51.00	59.90	73.00	USD
FR.US	61.00	71.94	86.00	USD
FRO	37.00	45.00	55.00	USD
FRT	118.00	133.25	149.00	USD
FSK	10.00	12.05	15.00	USD
FSM	14.50	14.50	14.50	USD
FSRNQ				USD
FSS	132.00	145.62	155.00	USD
FTAI	290.00	368.10	600.00	USD
FTI	45.00	75.81	87.00	USD
FTRE	13.00	20.55	26.00	USD
FTS	50.00	55.00	60.00	USD
FTV	51.00	64.31	72.00	USD
FUBO	12.00	17.00	23.00	USD
FUL	67.00	73.29	80.00	USD
FUN.US	10.00	21.38	30.00	USD
FVRR	9.00	10.75	13.00	USD
G.US	31.00	42.18	58.00	USD
GAP	21.00	26.69	42.00	USD
GATX	215.00	219.75	223.00	USD
GBCI	55.00	56.83	60.00	USD
GBTG	9.50	9.75	10.00	USD
GBX.US	42.00	45.33	52.00	USD
GCO	36.00	40.33	45.00	USD
GCTS	3.00	3.20	3.40	USD
GD	319.00	420.02	465.00	USD
GDDY	76.00	104.53	170.00	USD
GDOT	14.25	16.12	18.00	USD
GE	347.00	404.90	455.00	USD
GEF	74.00	87.20	100.00	USD
GEF.B				USD
GEL	18.00	18.33	19.00	USD
GENI	6.00	10.93	18.00	USD
GEO	31.00	37.75	40.00	USD
GETY				USD
GEV	940.00	1236.43	1450.00	USD
GFF	115.00	125.57	135.00	USD
GFI.US	40.00	48.46	57.00	USD
GFL	41.06	51.51	65.79	USD
GFR				USD
GGB	4.97	5.53	6.05	USD
GGG	84.00	91.29	100.00	USD
GHC	990.00	990.00	990.00	USD
GHM	128.00	130.75	135.00	USD
GIB	75.62	83.18	90.74	USD
GIC	40.00	40.00	40.00	USD
GIL	67.00	85.25	111.00	USD
GIS	31.00	37.56	47.00	USD
GKOS	172.00	197.15	225.00	USD
GL	166.00	193.91	225.00	USD
GLOB	33.00	51.32	100.00	USD
GLP	45.00	45.00	45.00	USD
GLW	129.00	191.40	226.00	USD
GM	61.00	101.19	132.00	USD
GME				USD
GME.WS				USD
GMED	84.00	103.23	125.00	USD
GMRS	14.00	18.75	30.00	USD
GNE	16.00	16.00	16.00	USD
GNK.US	28.00	29.50	32.00	USD
GNL	8.00	10.14	12.00	USD
GNRC	214.00	283.88	340.00	USD
GNS.US	3.25	3.25	3.25	USD
GNW	12.00	12.00	12.00	USD
GOLD.US	52.00	65.80	90.00	USD
GOLF	95.00	102.00	118.00	USD
GOOG.24-7	340.00	422.34	475.00	USD
GOOS	7.00	9.49	12.00	USD
GOTU	2.70	3.74	4.87	USD
GPC	122.00	140.38	170.00	USD
GPI	275.00	371.08	450.00	USD
GPK	10.00	12.58	18.00	USD
GPMT	1.25	1.38	1.50	USD
GPN	60.00	103.00	194.00	USD
GPOR	186.00	225.33	261.00	USD
GPRK	9.79	10.80	12.00	USD
GRBK	62.00	62.00	62.00	USD
GRC.US	78.00	80.67	84.00	USD
GRCL.CVR				USD
GRDN	47.00	48.83	50.00	USD
GRND	19.00	20.80	22.00	USD
GRNT	6.00	7.60	10.00	USD
GROY	4.00	5.11	7.00	USD
GS	730.00	1141.65	1325.00	USD
GSBD	8.00	8.94	10.25	USD
GSK	50.00	58.58	70.00	USD
GSL	50.00	51.00	52.00	USD
GTES	30.00	33.45	39.00	USD
GTN	3.00	6.50	11.00	USD
GTY	33.00	36.43	39.00	USD
GVA	119.00	171.67	200.00	USD
GWH	2.00	2.00	2.00	USD
GWRE	137.00	204.57	258.00	USD
GWW	1100.00	1332.57	1500.00	USD
GXO	55.00	68.71	90.00	USD
H.US	165.00	196.04	221.00	USD
HAE	86.00	106.40	120.00	USD
HAFN	10.00	10.00	10.00	USD
HAL	29.00	43.12	53.00	USD
HASI	41.00	49.20	60.00	USD
HAWK	25.00	35.00	41.00	USD
