ALEC	Alector Inc	2.26	50.00%	Hold	0%
PAHC	Phibro Animal Health Corporation	35.18	50.00%	Hold	1.32%
SPFI	South Plains Financial Inc	44.25	100.00%	Strong Buy	1.54%
ANTX	AN2 Therapeutics Inc	5.79	100.00%	Moderate Buy	0%
HAFC	Hanmi Financial Corporation	31.15	100.00%	Hold	3.57%
DAKT	Daktronics Inc	19.19	100.00%	Moderate Buy	0%
PROK	ProKidney Corp	1.42	40.00%	Hold	0%
LYTS	LSI Industries Inc	20.62	100.00%	Strong Buy	0.98%
HBNC	Horizon Bancorp Inc	19.59	50.00%	Moderate Buy	3.27%
GRVY	Gravity Co Ltd	70.25			0%
SENEA	Seneca Foods Corporation	192.62	100.00%	Hold	0%
ARTNA	Artesian Resources Corporation	35.65			3.57%
FMNB	Farmers National Banc Corp	15.72	100.00%	Hold	4.33%
CAC	Camden National Corporation	56.50	50.00%	Moderate Buy	2.96%
CCSI	Consensus Cloud Solutions Inc	37.19	100.00%	Moderate Buy	0%
DJCO	Daily Journal Corporation	614.70			0%
KRT	Karat Packaging Inc	47.57	66.67%	Moderate Buy	3.79%
THFF	First Financial Corporation	79.07	100.00%	Hold	2.77%
PGC	Peapack-Gladstone Financial Corporation	45.17	100.00%	Strong Buy	0.44%
EWTX	Edgewise Therapeutics Inc	43.29	83.33%	Strong Buy	0%
IBCP	Independent Bank Corporation	37.26	75.00%	Hold	2.96%
BWMN	Bowman Consulting Group Ltd	42.55	83.33%	Hold	0%
WASH	Washington Trust Bancorp Inc	39.37	100.00%	Hold	5.64%
GHRS	GH Research PLC	28.68	100.00%	Strong Buy	0%
NAMM	Namib Minerals	1.44	100.00%	Moderate Buy	0%
BTMD	biote Corp	1.48	75.00%	Strong Buy	0%
LASR	nLIGHT Inc	47.19	100.00%	Strong Buy	0%
LOT	Lotus Technology Inc	1.08			0%
NBN	Northeast Bank	128.56	100.00%	Moderate Buy	0.04%
IMNM	Immunome Inc	28.08	100.00%	Strong Buy	0%
CCNE	CNB Financial Corporation	33.78	100.00%	Hold	2.19%
ESQ	Esquire Financial Holdings Inc	113.44	100.00%	Hold	0.67%
NTGR	NETGEAR Inc	21.10	100.00%	Moderate Buy	0%
AIRS	AirSculpt Technologies Inc	2.67	100.00%	Moderate Buy	0%
CGEM	Cullinan Oncology Inc	21.38	100.00%	Strong Buy	0%
BTDR	Bitdeer Technologies Group	10.43	90.91%	Strong Buy	0%
HRZN	Horizon Technology Finance Corporation	4.92	75.00%	Hold	20.81%
ACTG	Acacia Research Corporation	4.51	100.00%	Moderate Buy	0%
ORIC	ORIC Pharmaceuticals Inc	13.88	100.00%	Strong Buy	0%
AROW	Arrow Financial Corporation	38.33	50.00%	Moderate Buy	3.09%
ALRS	Alerus Financial Corporation	32.59	75.00%	Hold	2.59%
ALXO	ALX Oncology Holdings Inc	1.99	66.67%	Moderate Buy	0%
SHBI	Shore Bancshares Inc	23.14	50.00%	Moderate Buy	1.63%
BHRB	Burke & Herbert Financial Services Corp	71.00	50.00%	Moderate Buy	3.07%
SPRY	ARS Pharmaceuticals Inc	5.50	100.00%	Moderate Buy	0%
HIFS	Hingham Institution for Savings	298.90			0.85%
MLYS	Mineralys Therapeutics Inc	25.75	100.00%	Strong Buy	0%
MPB	Mid Penn Bancorp Inc	37.22	100.00%	Moderate Buy	2.39%
ONEW	OneWater Marine Inc	11.41	100.00%	Moderate Buy	0%
PNTG	The Pennant Group Inc	39.00	100.00%	Strong Buy	0%
DSP	Viant Technology Inc	12.41	100.00%	Strong Buy	0%
ACIC	American Coastal Insurance Corporation	9.21	100.00%	Moderate Buy	0%
LIND	Lindblad Expeditions Holdings Inc	31.32	50.00%	Moderate Buy	0%
OSPN	OneSpan Inc	15.59	50.00%	Moderate Buy	3.24%
MGNX	MacroGenics Inc	4.07	50.00%	Moderate Buy	0%
MTLS	Materialise NV	6.51			0%
LUNG	Pulmonx Corporation	2.30	75.00%	Strong Buy	0%
ALTO	Alto Ingredients Inc	4.18	100.00%	Moderate Buy	0%
SPOK	Spok Holdings Inc	10.44			12.12%
AVNW	Aviat Networks Inc	20.71	100.00%	Strong Buy	0%
IBEX	IBEX Limited	36.13			0%
PKOH	Park-Ohio Holdings Corp	45.29	100.00%	Moderate Buy	1.09%
AURA	Aura Biosciences Inc	7.77	100.00%	Strong Buy	0%
CGNT	Cognyte Software Ltd	8.62	66.67%	Moderate Buy	0%
JANX	Janux Therapeutics Inc	17.28	90.00%	Strong Buy	0%
UTMD	Utah Medical Products Inc	71.42			1.73%
NWPX.US	Northwest Pipe Company	109.82			0%
JBIO	Jade Biosciences Inc	21.23	100.00%	Strong Buy	0%
BMRC	Bank of Marin Bancorp	26.95	60.00%	Moderate Buy	3.72%
PANL	Pangaea Logistics Solutions Ltd	7.90	100.00%	Moderate Buy	2.46%
ANIK	Anika Therapeutics Inc	21.34	100.00%	Moderate Buy	0%
OKUR	OnKure Therapeutics Inc	3.93	75.00%	Strong Buy	0%
PRLH	Pearl Holdings Acquisition Corp	11.05			0%
CVRX	CVRx Inc	2.84	50.00%	Moderate Buy	0%
INSE	Inspired Entertainment Inc	5.90	100.00%	Moderate Buy	0%
LINC	Lincoln Educational Services Corporation	26.16	100.00%	Strong Buy	0%
REFI	Chicago Atlantic Real Estate Finance Inc	10.61	100.00%	Moderate Buy	17.44%
NATH	Nathans Famous Inc	97.25			2.02%
LMNR.US	Limoneira Company	13.96			1.08%
ZURA	Zura Bio Limited	5.75	100.00%	Strong Buy	0%
AVIR	Atea Pharmaceuticals Inc	5.36	50.00%	Moderate Buy	0%
FDBC	Fidelity D & D Bancorp Inc	54.33			3.21%
CARE	Carter Bankshares Inc	31.15	100.00%	Hold	0.64%
OBT	Orange County Bancorp Inc	38.14			1.76%
VNDA	Vanda Pharmaceuticals Inc	5.38	100.00%	Strong Buy	0%
FISI	Financial Institutions Inc	40.79	50.00%	Moderate Buy	3.06%
WLDN	Willdan Group Inc	85.58	100.00%	Strong Buy	0%
CVGI	Commercial Vehicle Group Inc	3.12	100.00%	Moderate Buy	0%
MGTX	MeiraGTx Holdings plc	14.54	100.00%	Strong Buy	0%
CBUS	Cibus Inc	1.70	100.00%	Moderate Buy	0%
LFMD	LifeMD Inc	3.28	100.00%	Strong Buy	0%
FSBW	FS Bancorp Inc	42.60	100.00%	Hold	2.71%
CELC	Celcuity Inc	90.57	100.00%	Strong Buy	0%
SMTI	Sanara MedTech Inc	34.24	100.00%	Hold	0%
CZFS	Citizens Financial Services Inc	80.43			2.46%
AUDC.US	AudioCodes Ltd	9.57			4.17%
TSBK	Timberland Bancorp Inc	46.33			2.49%
ATLX	Atlas Lithium Corporation	3.17			0%
NRIM	Northrim BanCorp Inc	25.74	100.00%	Hold	2.48%
AFCG	AFC Gamma Inc	3.32			7.65%
NECB	Northeast Community Bancorp Inc	26.25	100.00%	Hold	3.22%
CLAR	Clarus Corporation	3.61	50.00%	Moderate Buy	2.70%
NRIX	Nurix Therapeutics Inc	27.05	92.31%	Strong Buy	0%
WSBF	Waterstone Financial Inc	21.04			3.03%
IMMR	Immersion Corporation	7.72	100.00%	Moderate Buy	3.60%
LFCR	Lifecore Biomedical Inc	4.52	75.00%	Strong Buy	0%
ASUR	Asure Software Inc	8.43	100.00%	Strong Buy	0%
CTRN	Citi Trends Inc	70.15	100.00%	Moderate Buy	0%
PMTS	CPI Card Group Inc	27.51	100.00%	Strong Buy	0%
AIP	Arteris Inc	23.96	100.00%	Strong Buy	0%
PRTS	CarPartscom Inc	6.45	100.00%	Hold	0%
PDLB	Ponce Financial Group Inc	20.31			0%
GASS	StealthGas Inc	9.52	100.00%	Moderate Buy	0%
TCX	Tucows Inc	9.88			0%
OPRT	Oportun Financial Corporation	7.33	100.00%	Moderate Buy	0%
BLZE	Backblaze Inc	16.24	85.71%	Strong Buy	0%
HOFT	Hooker Furnishings Corporation	14.32			3.97%
KLXE	KLX Energy Services Holdings Inc	1.63			0%
MASS	908 Devices Inc	10.35	100.00%	Strong Buy	0%
CRMD	CorMedix Inc	8.23	100.00%	Strong Buy	0%
ATOM.US	Atomera Incorporated	4.79			0%
JAKK	JAKKS Pacific Inc	25.10	100.00%	Moderate Buy	3.92%
VABK	Virginia National Bankshares Corporation	46.48			3.08%
RGCO	RGC Resources Inc	22.07			3.91%
RELL	Richardson Electronics Ltd	17.51	100.00%	Moderate Buy	1.39%
IMRX	Immuneering Corporation	5.25	100.00%	Strong Buy	0%
IPX	IperionX Limited	20.64	100.00%	Strong Buy	0%
RCMT	RCM Technologies Inc	41.03	100.00%	Moderate Buy	0%
STOK	Stoke Therapeutics Inc	31.40	100.00%	Strong Buy	0%
NVCT	Nuvectis Pharma Inc	23.35	100.00%	Strong Buy	0%
ZVRA	Zevra Therapeutics Inc	11.89	100.00%	Strong Buy	0%
STHO	Star Holdings	9.77			0%
INVE	Identiv Inc	2.89	100.00%	Hold	0%
VRCA	Verrica Pharmaceuticals Inc	4.86	66.67%	Moderate Buy	0%
TELA	TELA Bio Inc	0.64	66.67%	Moderate Buy	0%
MAMA	Mamas Creations Inc	15.99	100.00%	Strong Buy	0%
INBK	First Internet Bancorp	28.59	50.00%	Moderate Buy	0.82%
NKSH	National Bankshares Inc	40.83			3.72%
MPAA	Motorcar Parts of America Inc	11.77	100.00%	Moderate Buy	0%
OPRX	OptimizeRx Corporation	7.96	100.00%	Strong Buy	0%
CLPT	ClearPoint Neuro Inc	15.19	100.00%	Strong Buy	0%
CMBMF	Cambium Networks Corporation	0.15			0%
FLL	Full House Resorts Inc	1.97	100.00%	Strong Buy	0%
PDSB	PDS Biotechnology Corporation	0.21	100.00%	Moderate Buy	0%
ULBI	Ultralife Corporation	6.85			0%
JYNT	The Joint Corp	8.25	66.67%	Moderate Buy	0%
UPLD	Upland Software Inc	4.68	100.00%	Moderate Buy	0%
RDNW	RideNow Group Inc	5.97			0%
WHWK	Whitehawk Therapeutics Inc	4.83	80.00%	Strong Buy	0%
SILC	Silicom Ltd	41.40	100.00%	Moderate Buy	0%
RAIN	Rain Enhancement Technologies Holdco Inc	0.88			0%
TZOO	Travelzoo	6.70	100.00%	Moderate Buy	0%
HPAI	Helport AI Limited	0.46			0%
CURR	Currenc Group Inc	3.85			0%
RGTI	Rigetti Computing Inc	16.07	62.50%	Moderate Buy	0%
MTC	Mmtec Inc	3.05			0%
GDHG	Golden Heaven Group Holdings	1.27			0%
EOSE	Eos Energy Enterprises Inc	3.46	50.00%	Moderate Buy	0%
SLDP	Solid Power Inc	2.29	100.00%	Moderate Buy	0%
HRTX	Heron Therapeutics Inc	0.31	100.00%	Hold	0%
WULF	Terawulf Inc	16.45	100.00%	Strong Buy	0%
RXT	Rackspace Technology Inc	3.25	100.00%	Hold	0%
TSHA	Taysha Gene Therapies Inc	6.11	100.00%	Strong Buy	0%
BIVI	Biovie Inc	1.86			0%
ERAS	Erasca Inc	17.08	71.43%	Moderate Buy	0%
MLGO	Microalgo Inc	4.27			0%
XERS	Xeris Biopharma Holdings Inc	8.60	80.00%	Strong Buy	0%
MREO	Mereo Biopha-Adr	0.29	33.33%	Hold	0%
SOUN	Soundhound Ai Inc-A	6.97	80.00%	Strong Buy	0%
PMVP	Pmv Pharmaceuticals Inc	1.30	100.00%	Moderate Buy	0%
REKR	Rekor Systems Inc	0.59	100.00%	Moderate Buy	0%
DHC	Diversified Heal	8.07	66.67%	Moderate Buy	0.50%
NKTX	Nkarta Inc	2.47	100.00%	Strong Buy	0%
MNY	Moneyhero Ltd-A	0.90			0%
HOWL	Werewolf Therapeutics Inc	0.43			0%
AUR	Aurora Innovation Inc	6.12	75.00%	Strong Buy	0%
MSPR	Msp Recovery Inc	0.00			0%
TPST	Tempest Therapeutics Inc	1.02			0%
BTAI	Bioxcel Therapeutics Inc	0.80			0%
BTBT	Bit Digital Inc	1.59	100.00%	Strong Buy	0%
ORGO	Organogenesis Holdings Inc	1.84	100.00%	Hold	0%
STRO	Sutro Biopharma Inc	21.16	87.50%	Strong Buy	0%
HIVE	Hive Digital Technologies Ltd	3.13	87.50%	Strong Buy	0%
BNKK	Bonk Inc	1.03			0%
SERA	Sera Prognostics Inc-A	2.10	100.00%	Strong Buy	0%
EJH	E-Home Household Service	1.35			0%
AUTL	Autolus Therapeu	2.46	100.00%	Strong Buy	0%
STTK	Shattuck Labs In	7.25	100.00%	Strong Buy	0%
IREN	Iris Energy Ltd	42.60	70.00%	Moderate Buy	0%
OPTX	Syntec Optics Holdings Inc	8.79			0%
AONC	American Oncology Network In	11.12			0%
INTS	Intensity Therapeutics Inc	4.88	100.00%	Moderate Buy	0%
ENGN	enGene Therapeutics Inc	1.77	50.00%	Hold	0%
CCG	Cheche Group Inc	16.00			0%
MTRX	Matrix Service Co	11.18	100.00%	Moderate Buy	0%
KIDZ	KIDZ AI Inc	5.04			0%
DRCT	Direct Digital Holdings In-A	2.53			0%
APGE	Apogee Therapeutics Inc	134.75	80.00%	Hold	0%
QBTS	D-Wave Quantum Inc	18.80	93.75%	Strong Buy	0%
TMC	Tmc The Metals Co Inc	3.97	100.00%	Strong Buy	0%
AKBA	Akebia Therapeutics Inc	0.92	75.00%	Strong Buy	0%
PRPL	Purple Innovation Inc	5.58	100.00%	Hold	0%
PIII	P3 Health Partners Inc	10.34	50.00%	Moderate Buy	0%
STLN	Starling Oncology Inc	6.54	100.00%	Strong Buy	0%
IMUX	Immunic Inc	16.10	100.00%	Strong Buy	0%
CCCC	C4 Therapeutics Inc	4.03	100.00%	Strong Buy	0%
CRDF	Cardiff Oncology Inc	0.91	66.67%	Moderate Buy	0%
PSNL	Personalis Inc	16.88	50.00%	Moderate Buy	0%
TECX	Tectonic Therapeutic Inc	36.05	100.00%	Strong Buy	0%
ACET	Adicet Bio Inc	9.38	100.00%	Strong Buy	0%
QSI	Quantum-Si Inc	0.78	100.00%	Moderate Buy	0%
KOPN	Kopin Corp	4.89	100.00%	Strong Buy	0%
BCAB	Bioatla Inc	3.18			0%
CMPX	Compass Therapeutics Inc	2.36	100.00%	Strong Buy	0%
SEER	Seer Inc	2.02	100.00%	Moderate Buy	0%
SCYX	Scynexis Inc	5.22	100.00%	Moderate Buy	0%
HEPS	D-Market Elektronik Hizmetler Ve Ticaret As	2.67			0%
RMTI	Rockwell Medical Inc	7.64	100.00%	Moderate Buy	0%
LYEL	Lyell Immunopharma Inc	15.35	80.00%	Moderate Buy	0%
TNYA	Tenaya Therapeutics Inc	0.69	100.00%	Strong Buy	0%
AQST	Aquestive Therapeutics Inc	4.50	100.00%	Strong Buy	0%
POWW	Ammo Inc	2.26	100.00%	Moderate Buy	0%
SMMT	Summit Therapeutics Inc	12.43	57.14%	Moderate Buy	0%
ABSI	Absci Corp	9.28	88.89%	Strong Buy	0%
VERI	Veritone Inc	0.84	50.00%	Moderate Buy	0%
RBBN	Ribbon Communications Inc	2.00	100.00%	Strong Buy	0%
LAB	Standard Biotool	0.65			0%
TDUP	Thredup Inc - Class A	2.75	85.71%	Strong Buy	0%
AIOT	Powerfleet Inc	3.02	85.71%	Strong Buy	0%
LGVN	Longeveron Inc-A	0.83	50.00%	Moderate Buy	0%
HNST	Honest Co Inc/The	4.96	66.67%	Moderate Buy	0%
DSGN	Design Therapeutics Inc	15.56	100.00%	Strong Buy	0%
EXFY	Expensify Inc - A	2.50	50.00%	Moderate Buy	0%
OMER	Omeros Corp	18.63	50.00%	Moderate Buy	0%
KOD	Kodiak Sciences Inc	39.84	100.00%	Strong Buy	0%
AERT	Aeries Technology Inc	6.75			0%
MYPS	Playstudios Inc	0.52			0%
GGR	Gogoro Inc	2.25			0%
CARM	Carisma Therapeutics Inc	0.00			0%
RLMD	Relmada Therapeutics Inc	4.64	100.00%	Strong Buy	0%
ANNX	Annexon Inc	5.18	71.43%	Moderate Buy	0%
CYPH	Cypherpunk Technologies Inc	1.19	100.00%	Moderate Buy	0%
MKTW	Marketwise Inc	18.20			5.16%
SJ	Scienjoy Holding Corp-A	0.94			0%
IRD	Opus Genetics Inc	4.12	100.00%	Strong Buy	0%
SGHT	Sight Sciences Inc	8.15	71.43%	Moderate Buy	0%
HUMA	Humacyte Inc	0.68	80.00%	Strong Buy	0%
RDZN	Roadzen Inc	1.55	100.00%	Moderate Buy	0%
DCTH	Delcath Systems Inc	16.75	100.00%	Strong Buy	0%
OXSQ	Oxford Square Capital Corp	1.40			29.79%
GSIT	Gsi Technology Inc	5.95			0%
CUE	Cue Biopharma Inc	24.61			0%
LUNR	Intuitive Machines Inc	17.93	100.00%	Strong Buy	0%
DFTX	Definium Therapeutics Inc	45.40	100.00%	Strong Buy	0%
SRTA	Strata Critical Medical Inc	5.96	100.00%	Moderate Buy	0%
RMNI	Rimini Street Inc	5.10	100.00%	Moderate Buy	0%
BDTX	Black Diamond Therapeutics I	2.15	100.00%	Strong Buy	0%
CDZI	Cadiz Inc	3.55	100.00%	Moderate Buy	0%
ADV	Advantage Solutions Inc	34.48	50.00%	Moderate Buy	0%
PRLD	Prelude Therapeutics Inc	6.50	100.00%	Moderate Buy	0%
CAPR	Capricor Therapeutics Inc	6.83	90.00%	Hold	0%
LNAI	Lunai Bioworks Inc	2.20			0%
ETON	Eton Pharmaceuticals Inc	59.91	100.00%	Strong Buy	0%
RHLD	Resolute Holdings Management Inc	124.61			0%
SGMT	Sagimet Biosciences Inc-A	10.18	100.00%	Strong Buy	0%
LYRA	Lyra Therapeutics Inc	0.00			0%
ABAT	American Battery Technology	2.33	100.00%	Moderate Buy	0%
GLUE	Monte Rosa Therapeutics Inc	14.78	100.00%	Strong Buy	0%
ASPS	Altisource Portfolio Sol	5.59			0%
CNTY	Century Casinos Inc	1.26	100.00%	Moderate Buy	0%
TLS	Telos Corporation	4.43	50.00%	Moderate Buy	0%
IMMX	Immix Biopharma Inc	13.16	100.00%	Strong Buy	0%
ABEO	Abeona Therapeutics Inc	5.96	100.00%	Moderate Buy	0%
BVS	Bioventus Inc - A	14.33	100.00%	Strong Buy	0%
SLDB	Solid Biosciences Inc	9.10	100.00%	Strong Buy	0%
DLTH.US	Duluth Holdings Inc - Cl B	3.84			0%
STKS	One Group Hospitality Inc/Th	1.64	50.00%	Moderate Buy	0%
INTR	Inter & Co Inc - Cl A	5.20	100.00%	Moderate Buy	2.10%
BEEM	Beam Global	1.36	100.00%	Moderate Buy	0%
TCRX	Tscan Therapeutics Inc	0.78	83.33%	Strong Buy	0%
OPAL	Opal Fuels Inc-A	2.13	100.00%	Moderate Sell	0%
SURG	Surgepays Inc	0.17	100.00%	Moderate Buy	0%
CDT	CDT Equity Inc	2.90			0%
LTRX	Lantronix Inc	6.07	100.00%	Strong Buy	0%
DERM	Journey Medical Corp	7.49	100.00%	Moderate Buy	0%
GENK	Gen Restaurant Group Inc	1.74			0%
KALA	Kala Bio Inc	0.84			0%
BBCP	Concrete Pumping Holdings In	8.98	66.67%	Moderate Buy	0%
OBIO	Orchestra Biomed Holdings In	5.43	66.67%	Moderate Buy	0%
PESI	Perma-Fix Environmental Svcs	16.88	100.00%	Moderate Buy	0%
NPCE	Neuropace Inc	14.02	100.00%	Strong Buy	0%
LE	Lands End Inc	12.05	100.00%	Moderate Buy	0%
VIRC	Virco Mfg Corporation	5.89	100.00%	Hold	1.68%
MRAM	Everspin Technologies Inc	16.97	100.00%	Moderate Buy	0%
PLSE	Pulse Biosciences Inc	47.85	100.00%	Strong Buy	0%
MFIN	Medallion Financial Corp	11.45	100.00%	Hold	4.45%
THRD	Third Harmonic Bio Inc	5.37			0%
PCYO	Pure Cycle Corp	11.69			0%
USAR	USA Rare Earth Inc	17.11	100.00%	Strong Buy	0%
VINP	Vinci Partners Investments-A	9.33	100.00%	Moderate Buy	6.72%
HOVR	New Horizon Aircraft Ltd	1.84			0%
ISRLF	Israel Acquisitions Corp-A	12.50			0%
HSPOF	Horizon Space Acquisition I	11.99			0%
BDMD	Baird Medical Investment Holdings Limited	1.16			0%
AMCI	AMC Robotics Corp	4.90			0%
INV.US	Innventure Inc	1.50			0%
NUCL	Eagle Nuclear Energy Corp	7.38			0%
ISPR	Ispire Technology Inc	1.51	100.00%	Moderate Buy	0%
BULL	WeBull Corp	8.85	100.00%	Moderate Buy	0%
FRST	Primis Financial Corp	16.17	100.00%	Moderate Buy	2.48%
RENEF	Cartesian Growth Corp Ii- A	12.71			0%
BWB	Bridgewater Bancshares Inc	21.55	100.00%	Strong Buy	0%
IZM	Iczoom Group Inc -Class A	0.24			0%
GEOS	Geospace Technologies Corp	5.37			0%
OFS	Ofs Capital Corp	3.58			23.68%
SEZL	Sezzle Inc	117.42	57.14%	Moderate Buy	0%
QUIK	Quicklogic Corp	11.34	100.00%	Moderate Buy	0%
FBYD	Falcons Beyond Global Inc-A	10.65			0%
LWAY	Lifeway Foods Inc	25.91	100.00%	Moderate Buy	0%
XBP	Xbp Europe Holdings Inc	2.88	100.00%	Moderate Buy	0%
WHF	Whitehorse Finance Inc	7.02	100.00%	Moderate Sell	15.81%
ELTK	Eltek Ltd	8.10			0%
METCB	Ramaco Resources Inc-B	6.31			0%
SLN	Silence Therapeutics Plc	13.17	83.33%	Moderate Buy	0%
SAMG	Silvercrest Asset Manageme-A	9.82			8.37%
NATR	Natures Sunshine Prods Inc	14.32	100.00%	Moderate Buy	0%
PRAX	Praxis Precision Medicines I	364.58	88.89%	Strong Buy	0%
RBB	Rbb Bancorp	26.59	75.00%	Hold	2.40%
BCIC	BCP Investment Corp	7.65	100.00%	Hold	16.18%
SYRE	Spyre Therapeutics Inc	107.79	92.86%	Strong Buy	0%
FSTR	Foster (Lb) Co-A	37.95			0%
HBT	Hbt Financial Inc/De	35.46	66.67%	Moderate Buy	2.57%
GYRE	Gyre Therapeutics Inc	7.02	100.00%	Moderate Buy	0%
MVBF	Mvb Financial Corp	30.04	100.00%	Moderate Buy	2.23%
BCML	Baycom Corp	30.07	100.00%	Hold	3.83%
MCBS	Metrocity Bankshares Inc	35.50	100.00%	Hold	3.03%
CSPI	Csp Inc	7.43			1.59%
VLGEA	Village Super Market-Class A	43.14			2.27%
ZJYL	Jin Medical International Lt	3.03			0%
ESEA	Euroseas Ltd	75.02	100.00%	Strong Buy	3.93%
OVLY	Oak Valley Bancorp	34.11			2.17%
WEYS	Weyco Group Inc	44.90			2.45%
ALCO	Alico Inc	39.50	100.00%	Moderate Buy	0.50%
RCKY	Rocky Brands Inc	46.38	100.00%	Moderate Buy	1.36%
ATLC	Atlanticus Holdings Corp	93.66	100.00%	Strong Buy	0%
PFIS	Peoples Financial Services	70.22			3.54%
KRRO	Korro Bio Inc	12.96	87.50%	Strong Buy	0%
CLMB	Climb Global Solutions Inc	28.28	100.00%	Moderate Buy	0.15%
FRPH	Frp Holdings Inc	21.94			0%
ITIC	Investors Title Co	288.16			0.63%
CRWV	CoreWeave Inc	89.76	70.83%	Moderate Buy	0%
ETOR	eToro Group LTD	29.67	70.00%	Moderate Buy	0%
CHA	Chagee Holdings Limited	10.62	66.67%	Moderate Buy	0%
GLXY	Galaxy Digital	23.47	80.00%	Strong Buy	0%
BMR	Beamr Imaging Ltd	1.28			0%
CHYM	Chime Financial Inc	31.95	92.86%	Strong Buy	0%
SLDE	Slide Insurance Holdings Inc	22.52	83.33%	Strong Buy	0.31%
CAI	Caris Life Sciences Inc	24.58	66.67%	Moderate Buy	0%
SAGE CVR	Sage CVR delisting	0.00			0%
EIKN	Eikon Therapeutics, Inc	10.75	100.00%	Strong Buy	0%
RUBI	Rubico Inc	1.82			0%
APLT.CVR	APLT Merger CVR	0.00			0%
BBBYW	Neighborhood Intelligence Incorporation Warrant	0.45			0%
MRSN CVR	MRSN Merger CVR	0.00			0%
CVR GBIO	Generation Bio Co CVR	0.00			0%
ETNB CVR	ETNB CVR Merger	0.00			0%
VERV US CVR	VERV US merger CVR	0.00			0%
NSTGQ CVR-Escrow	Nanostring Technologies CVR-Escrow	0.00			0%
CKPT CVR	CKPT CVR delisting	0.00			0%
OMDA	Omada Health Inc	23.71	100.00%	Strong Buy	0%
WIMI	WIMI Hologram Cloud In	1.33			0%
RBNE	Robin Energy Ltd	2.91			0%
GLIBK	GCI Liberty Inc	25.51			0%
GLIBA	Liberty Capital Corp	26.12			0%
XXI	Twenty One Capital Inc	6.19			0%
NXTT	Next Technology Holding Inc	8.00			0%
HOLO	Microcloud Hologram	1.77			0%
NA	Nano Labs Ltd	1.92	100.00%	Hold	0%
CORZ	Core Scientific	18.39	100.00%	Strong Buy	0%
ALAB	Astera Labs Inc	290.52	68.75%	Moderate Buy	0%
SBET	SharpLink Inc	7.59	100.00%	Strong Buy	0%
QUBT	Quantum Computing Inc	8.14	60.00%	Moderate Buy	0%
TLN	Talen Energy Corp	316.99	81.82%	Strong Buy	0%
FLY	Firefly Aerospace Inc	23.63	62.50%	Moderate Buy	0%
TTAN	ServiceTitan Inc	92.57	86.67%	Strong Buy	0%
HTFL	Heartflow Inc	46.80	88.89%	Strong Buy	0%
AEVA	Aeva Technologies Inc	18.87	75.00%	Strong Buy	0%
PSIX	Power Solutions International Inc	36.30	100.00%	Moderate Buy	0%
LX	Lexinfintech Holdings Ltd	1.34			28.72%
DGICA	Donegal Group Inc	18.67	100.00%	Hold	4.02%
NUTX	Nutex Health Inc	188.54	100.00%	Strong Buy	0%
KSPI	Kaspi.kz	103.70	50.00%	Moderate Buy	1.65%
WBA US CVR	WBA US merger CVR	0.00			0%
HLVX US CVR	HLVX US merger CVR	0.00			0%
SCPH CVR	SCPH CVR Merger	0.00			0%
EPIX CVR	EPIX CVR Merger	0.00			0%
TONX	TON Strategy Co	2.84			0%
ELVR	Sayona Mining Ltd	61.56			0%
LGN	Legence Corp	60.08	90.91%	Strong Buy	0%
GEMI	Gemini Space Station Inc	4.14	37.50%	Hold	0%
FIGR	Figure Technology Solutions Inc	36.06	85.71%	Moderate Buy	0%
CWD	CaliberCos Inc	0.53			0%
ORBS	Eightco Holdings Inc	0.83			0%
NTSK	Netskope, Inc	14.38	86.67%	Strong Buy	0%
PTRN	Pattern Group Inc	20.04	88.89%	Strong Buy	0%
SOLS	Solstice Advanced Materi	56.56	83.33%	Strong Buy	0.27%
FRMI	Fermi Inc	5.97	60.00%	Moderate Buy	0%
SLMT	Brera Holdings PLC	4.21			0%
UROY	Uranium Royalty Corp	4.15	100.00%	Moderate Buy	0%
ONDS	Ondas Inc	8.38	100.00%	Strong Buy	0%
NNE	Nano Nuclear Energy Inc	18.23	66.67%	Moderate Buy	0%
RR	Richtech Robotics Inc	1.60			0%
RCAT	Red Cat Holdings Inc	9.53	100.00%	Strong Buy	0%
SERV	Serve Robotics Inc	4.74	80.00%	Strong Buy	0%
IXHL	Incannex Healthcare Inc	3.62	100.00%	Moderate Buy	0%
FRMM	Forum Markets Inc	5.85	100.00%	Moderate Buy	0%
DFDV	DeFi Development Corp	3.77	100.00%	Moderate Buy	0%
MFP	Midera Food Processing Inc	48.96	100.00%	Moderate Buy	0%
DVLT	Datavault AI Inc	0.32	100.00%	Moderate Buy	0%
NAVN	Navan, Inc	28.56	100.00%	Strong Buy	0%
BLLN	BillionToOne, Inc.	95.27	85.71%	Strong Buy	0%
LIDR	AEye Inc	1.26	100.00%	Moderate Buy	0%
TSSI	TSS Inc	8.79	100.00%	Moderate Buy	0%
UPXI	Upexi Inc	0.93			0%
WLDS	Wearable Devices Ltd	2.53			0%
AIFC	AI Financial Corp	0.59			0%
ASPI	ASP Isotopes Inc	3.95			0%
LAES	Sealsq Corp	2.50			0%
BTCS	BTCS Inc	1.31			0%
IPDN	Professional Diversity Network Inc	0.20			0%
FFAI	Faraday Future Intelligent Electric Inc	3.24			0%
GRRR	Gorilla Technology Group Inc	15.25	100.00%	Strong Buy	0%
CNTN	Canton Strategic Holdings Inc	2.21			0%
