MA10.DE	12	Technology	838
MUM.DE	30	Technology	838
NA9.DE	88	Technology	838
NEM.DE	44	Technology	838
MSFT.EUR	97	Technology	838
P4O.DE	12	Technology	838
QBY0.DE	23	Technology	838
SYT.DE	12	Technology	838
TMV.DE	40	Technology	838
TPG0.DE	88	Technology	838
V6C.DE	15	Technology	838
VRL.DE	1	Technology	838
WAF.DE	71	Technology	838
GDS	54	Technology	838
GLOO	23	Technology	838
GRAB	63	Technology	838
GRMN	96	Technology	838
GSIT	19	Technology	838
GTLB	48	Technology	838
HIMX	81	Technology	838
GCT	99	Technology	838
HOLO	23	Technology	838
HQ	23	Technology	838
DETEC.HE	38	Technology	838
GOFORE.HE	63	Technology	838
LEMON.HE	67	Technology	838
SSH1V.HE	8	Technology	838
00285.HK	77	Technology	838
02018.HK	77	Technology	838
02382.HK	67	Technology	838
0968.HK	67	Technology	838
2013.HK	10	Technology	838
2513.HK	44	Technology	838
3800.HK	19	Technology	838
INOD	93	Technology	838
INTA	30	Technology	838
JKHY	54	Technology	838
LFUS	81	Technology	838
LITE	71	Technology	838
LIF	40	Technology	838
LSCC	63	Technology	838
ITRN	98	Technology	838
LYFT	15	Technology	838
ALFA.L	84	Technology	838
FDM.L	35	Technology	838
HHPD.L	38	Technology	838
RSW.L	67	Technology	838
SCT.L	67	Technology	838
SMSD.L	96	Technology	838
TRST.L	23	Technology	838
XAR.L	40	Technology	838
BOKU.L	58	Technology	838
CRTA.L	10	Technology	838
GHH.L	58	Technology	838
KETL.L	48	Technology	838
IQE.L	3	Technology	838
TENG.L	12	Technology	838
MANH	71	Technology	838
MRAM	40	Technology	838
MRVL	67	Technology	838
MTLS	51	Technology	838
MSTR	10	Technology	838
CRL.MI	97	Technology	838
MU	99	Technology	838
SES.MI	81	Technology	838
TPRO.MI	88	Technology	838
NTSK	48	Technology	838
NTNX	84	Technology	838
NVMI	77	Technology	838
AI	7	Technology	838
ASX	71	Technology	838
BKTI	77	Technology	838
BLND.US	40	Technology	838
BOX	77	Technology	838
CACI	88	Technology	838
CLVT	26	Technology	838
CXM	54	Technology	838
DBD	51	Technology	838
FIG	23	Technology	838
FOUR	44	Technology	838
GLW	91	Technology	838
HUBS	35	Technology	838
INGM	54	Technology	838
IOT	71	Technology	838
KDK	15	Technology	838
KN	84	Technology	838
LDOS	63	Technology	838
MNTN	84	Technology	838
MX	12	Technology	838
NOTE	8	Technology	838
NVDA.24-7	97	Technology	838
PAYC	77	Technology	838
PCOR	32	Technology	838
PSN.US	58	Technology	838
QTWO	40	Technology	838
RAMP	81	Technology	838
RBRK	81	Technology	838
RNG	63	Technology	838
RSKD	71	Technology	838
S.US	26	Technology	838
SMRT	15	Technology	838
SONY	81	Technology	838
ST	91	Technology	838
TDC	40	Technology	838
UAVS	6	Technology	838
UIS	40	Technology	838
UMC	54	Technology	838
VNT	67	Technology	838
VPG	23	Technology	838
VSH	81	Technology	838
WEX	91	Technology	838
WK	77	Technology	838
WOLF	13	Technology	838
YEXT	58	Technology	838
YALA	88	Technology	838
ZETA.US	63	Technology	838
OLED	44	Technology	838
CAJPY	77	Technology	838
DIDIY	26	Technology	838
TSPH	15	Technology	838
XELA	30	Technology	838
PAYP	77	Technology	838
PI	26	Technology	838
PLXS	84	Technology	838
PLTR	81	Technology	838
POWI	48	Technology	838
PRGS	58	Technology	838
PUBM	77	Technology	838
AL2SI.PA	6	Technology	838
ALCBX.PA	1	Technology	838
ALCOF.PA	88	Technology	838
ALCPB.PA	5	Technology	838
ALHYP.PA	35	Technology	838
ALJXR.PA	23	Technology	838
ALLIX.PA	18	Technology	838
ALNTG.PA	38	Technology	838
ALRIB.PA	30	Technology	838
ATO.PA	26	Technology	838
AVT.PA	4	Technology	838
BIG.PA	26	Technology	838
COH.PA	44	Technology	838
ALSTW.PA	18	Technology	838
DSY.PA	77	Technology	838
GUI.PA	30	Technology	838
PLNW.PA	84	Technology	838
QDT.PA	91	Technology	838
RXL.PA	93	Technology	838
SOI.PA	18	Technology	838
SWP.PA	77	Technology	838
STMPA.PA	77	Technology	838
VMX.PA	26	Technology	838
XFAB.PA	13	Technology	838
QUIK	19	Technology	838
QNT.US	32	Technology	838
RDZN	19	Technology	838
RELL	67	Technology	838
RGTI	10	Technology	838
RPD	26	Technology	838
RXT	19	Technology	838
SAIC	81	Technology	838
SCSC	81	Technology	838
ROP	26	Technology	838
SIMO	96	Technology	838
SKHY	91	Technology	838
SMCI	54	Technology	838
SMTC	91	Technology	838
SOUN	3	Technology	838
SRAD	26	Technology	838
SPT	32	Technology	838
SWKS	23	Technology	838
STX.US	100	Technology	838
STRD	10	Technology	838
IVSO.ST	44	Technology	838
TRUEb.ST	63	Technology	838
VITb.ST	97	Technology	838
YUBICO.ST	44	Technology	838
IRE.ASX	63	Technology	838
NXT.ASX	19	Technology	838
SDR.ASX	4	Technology	838
WTC.ASX	48	Technology	838
THRY	30	Technology	838
TLS	35	Technology	838
TONX	30	Technology	838
TRMB	32	Technology	838
TSEM	88	Technology	838
285A.T	96	Technology	838
3436.T	44	Technology	838
TTMI	95	Technology	838
5214.T	67	Technology	838
6146.T	91	Technology	838
6479.T	51	Technology	838
6701.T	67	Technology	838
6724.T	67	Technology	838
8035.T	77	Technology	838
6758.T	93	Technology	838
6976.T	48	Technology	838
UPLD	32	Technology	838
VIAV	81	Technology	838
VRNS	54	Technology	838
VRSN	71	Technology	838
WDC	88	Technology	838
WLTH	26	Technology	838
UEIC	71	Technology	838
WSE	71	Technology	838
XBP	48	Technology	838
TEMN.ZU	71	Technology	838
ACMR	84	Technology	838
ACIW	63	Technology	838
ADEA	88	Technology	838
ADP	35	Technology	838
ADTN	23	Technology	838
AGMH	12	Technology	838
AGYS	77	Technology	838
AKAM	81	Technology	838
AMAT	99	Technology	838
AMCI	4	Technology	838
ALNT	77	Technology	838
ALLT.US	91	Technology	838
AOSL	13	Technology	838
APLD	19	Technology	838
APPF	58	Technology	838
ARM	38	Technology	838
ASTS	6	Technology	838
ATOM.US	1	Technology	838
AUDC.US	91	Technology	838
ADYEN.NV	88	Technology	838
ASM.NV	99	Technology	838
BESI.NV	88	Technology	838
NEDAP.NV	48	Technology	838
TWEKA.NV	88	Technology	838
BKKT	13	Technology	838
BL	44	Technology	838
BLZE	35	Technology	838
BSP	32	Technology	838
BULL	51	Technology	838
BEEM	10	Technology	838
BANQ.BR	8	Technology	838
BTDR	32	Technology	838
MELE.BR	58	Technology	838
CBRS	48	Technology	838
CEVA	44	Technology	838
CCC.US	54	Technology	838
CGNT	71	Technology	838
CHYM	77	Technology	838
CLBT	71	Technology	838
CAMT	58	Technology	838
CRDO	91	Technology	838
CORZ	13	Technology	838
CSCO	91	Technology	838
CRUS	51	Technology	838
CVLT	81	Technology	838
CXAI	32	Technology	838
CBRAIN.CO	63	Technology	838
COLUM.CO	8	Technology	838
NETC.CO	30	Technology	838
RTX.CO	48	Technology	838
DAKT	77	Technology	838
DBX	71	Technology	838
DDOG	58	Technology	838
DIOD	91	Technology	838
DSGX	93	Technology	838
DVLT	26	Technology	838
DGII	84	Technology	838
TRIFOR.CO	15	Technology	838
EXFY	58	Technology	838
DOCU	40	Technology	838
FFIV	91	Technology	838
FLEX	71	Technology	838
FIVN	58	Technology	838
FLYW	77	Technology	838
FRMM	15	Technology	838
A6T.DE	67	Technology	838
AIXA.DE	44	Technology	838
AMI.DE	23	Technology	838
CFC.DE	4	Technology	838
FRSH	84	Technology	838
D6H0.DE	23	Technology	838
C3R.DE	12	Technology	838
EXL.DE	32	Technology	838
IXX.DE	63	Technology	838
ELG.DE	99	Technology	838
FEV.DE	26	Technology	838
KTN.DE	48	Technology	838
NVDA.EUR	98	Technology	838
PSAN.DE	4	Technology	838
S92.DE	54	Technology	838
SIS.DE	30	Technology	838
SJJ.DE	15	Technology	838
T3T1.DE	26	Technology	838
GDYN	63	Technology	838
YSN.DE	67	Technology	838
GTM	32	Technology	838
GEN	71	Technology	838
HCKT	84	Technology	838
GFS	84	Technology	838
HPAI	30	Technology	838
DIGIA.HE	67	Technology	838
FSECURE.HE	77	Technology	838
ICP1V.HE	48	Technology	838
NOKIA.HE	44	Technology	838
ADMCM.HE	77	Technology	838
00763.HK	51	Technology	838
0992.HK	51	Technology	838
1810.HK	35	Technology	838
IDCC	97	Technology	838
9660.HK	38	Technology	838
ICHR	51	Technology	838
IIIV	26	Technology	838
IMXI	40	Technology	838
INDI	10	Technology	838
INTC	58	Technology	838
INTU	77	Technology	838
IZM	30	Technology	838
KLAC	97	Technology	838
KLIC	95	Technology	838
KSPI	91	Technology	838
LASR	38	Technology	838
KEEL	10	Technology	838
KOPN	58	Technology	838
LYTS	77	Technology	838
GLINT.LS	88	Technology	838
NBA.LS	12	Technology	838
CCC.L	77	Technology	838
NANO.L	93	Technology	838
OXIG.L	71	Technology	838
PINE.L	58	Technology	838
SMSN.L	100	Technology	838
SGE.L	54	Technology	838
SWC.L	18	Technology	838
CER.L	58	Technology	838
ACSO.L	77	Technology	838
CNC.L	63	Technology	838
DOTD.L	48	Technology	838
KMK.L	5	Technology	838
ING.L	93	Technology	838
SEE.L	3	Technology	838
SPSY.L	97	Technology	838
SYME.L	3	Technology	838
TRB.L	35	Technology	838
MBGL	58	Technology	838
MCHP	58	Technology	838
MDB	63	Technology	838
MITK	96	Technology	838
MPWR	95	Technology	838
MLGO	18	Technology	838
MSFT	97	Technology	838
IDR.MC	100	Technology	838
NEXI.MI	30	Technology	838
NAVN	38	Technology	838
REY.MI	91	Technology	838
NOVT	48	Technology	838
NN	7	Technology	838
NTAP	93	Technology	838
NTGR	38	Technology	838
NSIT.US	88	Technology	838
NVTS	12	Technology	838
NICE	63	Technology	838
ADIG	32	Technology	838
NXT.US	84	Technology	838
ALIT	35	Technology	838
ANET	99	Technology	838
ATEN	81	Technology	838
BB	63	Technology	838
BHE	93	Technology	838
BLSH	19	Technology	838
BMI	44	Technology	838
BILL	54	Technology	838
CALX.US	54	Technology	838
CPAY	88	Technology	838
CRM	77	Technology	838
CTS	96	Technology	838
DAVA	13	Technology	838
DOCN	98	Technology	838
DQ	10	Technology	838
DXC	32	Technology	838
EGHT	84	Technology	838
EPAM	38	Technology	838
ESTC	96	Technology	838
EVTC	77	Technology	838
FIS.US	30	Technology	838
GDDY	51	Technology	838
G.US	63	Technology	838
GIB	38	Technology	838
GRND	81	Technology	838
GLOB	48	Technology	838
GWRE	58	Technology	838
HPQ	26	Technology	838
INFQ	32	Technology	838
JKS	23	Technology	838
LAW	32	Technology	838
LPL	35	Technology	838
LSPD	23	Technology	838
MEI	48	Technology	838
MXL	51	Technology	838
NABL	30	Technology	838
NOK	81	Technology	838
NATL	71	Technology	838
PATH	77	Technology	838
PANW	40	Technology	838
ONTO	81	Technology	838
P	95	Technology	838
Q	98	Technology	838
ROG	58	Technology	838
SNOW	35	Technology	838
SMWB	44	Technology	838
STM.US	54	Technology	838
TYL	51	Technology	838
UBER	44	Technology	838
VLN	44	Technology	838
VTEX	67	Technology	838
XPER	44	Technology	838
YMM	67	Technology	838
XYZ	84	Technology	838
OKTA	67	Technology	838
YXT	30	Technology	838
OSIS	51	Technology	838
OUST	19	Technology	838
OTEX	48	Technology	838
MTBLY	18	Technology	838
VISL	51	Technology	838
MARK	26	Technology	838
PAYS	91	Technology	838
PCTY	71	Technology	838
PHUN	30	Technology	838
PEGA	40	Technology	838
PLAB	67	Technology	838
PONY	7	Technology	838
PICS	67	Technology	838
ALCLA.PA	48	Technology	838
ALDRV.PA	15	Technology	838
ALHF.PA	18	Technology	838
ALKAL.PA	5	Technology	838
ALLDL.PA	18	Technology	838
ALLOG.PA	35	Technology	838
ALMDG.PA	51	Technology	838
ALPRG.PA	6	Technology	838
ALPWG.PA	23	Technology	838
ALNRG.PA	1	Technology	838
ALTHO.PA	6	Technology	838
ALORD.PA	38	Technology	838
ATE.PA	84	Technology	838
CAP.PA	63	Technology	838
AUB.PA	67	Technology	838
INF.PA	91	Technology	838
LIN.PA	51	Technology	838
PARRO.PA	12	Technology	838
MEMS.PA	38	Technology	838
S30.PA	35	Technology	838
NRO.PA	93	Technology	838
SOP.PA	48	Technology	838
QBTS	3	Technology	838
QRVO	58	Technology	838
RELY	95	Technology	838
RMBS	63	Technology	838
WAVE.PA	77	Technology	838
QLYS	77	Technology	838
RZLV	3	Technology	838
SANM	91	Technology	838
SEDG	26	Technology	838
SHLS	54	Technology	838
SHOP	63	Technology	838
SITM	71	Technology	838
SLAB	30	Technology	838
SLMT	44	Technology	838
SAIL	23	Technology	838
SNPS	77	Technology	838
SWMR	3	Technology	838
SYNA	26	Technology	838
SUPX	6	Technology	838
STRF	8	Technology	838
ANODb.ST	51	Technology	838
HTRO.ST	88	Technology	838
ERIC-A.ST	67	Technology	838
HEXA-B.ST	23	Technology	838
AD8.ASX	26	Technology	838
CDA.ASX	84	Technology	838
MAQ.ASX	18	Technology	838
NWL.ASX	58	Technology	838
MP1.ASX	44	Technology	838
PXA.ASX	26	Technology	838
TBCH	38	Technology	838
XRO.ASX	32	Technology	838
SLX.ASX	13	Technology	838
TCX	10	Technology	838
TENB	32	Technology	838
TEAM	32	Technology	838
TSSI	51	Technology	838
TTEC	35	Technology	838
TXN	93	Technology	838
4307.T	38	Technology	838
4704.T	67	Technology	838
6645.T	88	Technology	838
6857.T	77	Technology	838
4062.T	81	Technology	838
6963.T	26	Technology	838
6981.T	88	Technology	838
6702.T	67	Technology	838
6752.T	77	Technology	838
6762.T	88	Technology	838
6920.T	48	Technology	838
7751.T	51	Technology	838
VERI	4	Technology	838
VERX	26	Technology	838
VRRM	84	Technology	838
VECO	40	Technology	838
VICR	93	Technology	838
WLDS	18	Technology	838
WIX	51	Technology	838
WRD	18	Technology	838
WYFI	6	Technology	838
XNET	35	Technology	838
ZS	44	Technology	838
LOGN.ZU	93	Technology	838
AAOI	30	Technology	838
ACLS	40	Technology	838
AEHR	38	Technology	838
ALAB	91	Technology	838
AIOT	13	Technology	838
ADI.US	95	Technology	838
ALKT	38	Technology	838
AMBA	18	Technology	838
AMKR	91	Technology	838
AMPL	23	Technology	838
APPN	30	Technology	838
ARBE	13	Technology	838
ARRY	13	Technology	838
ASML	95	Technology	838
ASUR	40	Technology	838
AVPT	63	Technology	838
ASML.NV	96	Technology	838
BELFB	84	Technology	838
BAND.US	51	Technology	838
BLKB	51	Technology	838
BRAI	1	Technology	838
ECONB.BR	67	Technology	838
BSY	54	Technology	838
BAR.BR	26	Technology	838
EVS.BR	88	Technology	838
OPTI.BR	23	Technology	838
CAN	18	Technology	838
CCSI	96	Technology	838
CGNX	67	Technology	838
CHKP	88	Technology	838
CDNS	77	Technology	838
CIFR	4	Technology	838
CMRC	38	Technology	838
CLMB	77	Technology	838
CRCT	81	Technology	838
CRNC	58	Technology	838
CRSR	48	Technology	838
CRWD	48	Technology	838
BO.CO	15	Technology	838
SOLARb.CO	18	Technology	838
DOMO	5	Technology	838
DOX	48	Technology	838
DSP	84	Technology	838
ENPH	32	Technology	838
ENTG	84	Technology	838
EXTR	51	Technology	838
EXLS	95	Technology	838
FORM	63	Technology	838
FROG	71	Technology	838
1GBS.DE	30	Technology	838
FSLR	81	Technology	838
A1OS.DE	15	Technology	838
ADV.DE	12	Technology	838
AOF.DE	91	Technology	838
AAPL.EUR	81	Technology	838
BKHT.DE	51	Technology	838
CHG.DE	23	Technology	838
DAM.DE	10	Technology	838
BSL.DE	93	Technology	838
GFT.DE	84	Technology	838
FAA.DE	93	Technology	838
IFX.DE	77	Technology	838
KSC.DE	23	Technology	838
M7U.DE	30	Technology	838
NFN.DE	30	Technology	838
MUB.DE	81	Technology	838
OBS.DE	77	Technology	838
PDA0.DE	18	Technology	838
RTC.DE	6	Technology	838
SCE.DE	15	Technology	838
PLTR.EUR	81	Technology	838
R1B.DE	1	Technology	838
SAP.DE	67	Technology	838
SMHN.DE	88	Technology	838
VRV.DE	63	Technology	838
UMD.DE	10	Technology	838
GILT	63	Technology	838
GPRO	3	Technology	838
GRRR	18	Technology	838
HLIT	67	Technology	838
BITTI.HE	58	Technology	838
EASOR.HE	58	Technology	838
VAIAS.HE	58	Technology	838
00268.HK	48	Technology	838
00981.HK	48	Technology	838
1347.HK	30	Technology	838
IBEX	95	Technology	838
IMMR	88	Technology	838
IPGP	51	Technology	838
ITRI	77	Technology	838
KLTR	26	Technology	838
KC	23	Technology	838
LIDR	12	Technology	838
LTRX	58	Technology	838
LRCX	98	Technology	838
LOGI	81	Technology	838
APTD.L	30	Technology	838
BYIT.L	67	Technology	838
KNOS.L	77	Technology	838
NCC.L	13	Technology	838
PAY.L	88	Technology	838
RPI.L	51	Technology	838
TTG.L	32	Technology	838
VID.L	3	Technology	838
WISE.L	44	Technology	838
BKS.L	51	Technology	838
EXR.L	4	Technology	838
IOM.L	5	Technology	838
MIDW.L	32	Technology	838
SDI.L	77	Technology	838
RCN.L	5	Technology	838
TRCS.L	40	Technology	838
MKSI	54	Technology	838
MQ	48	Technology	838
MTSI	97	Technology	838
AMS.MC	77	Technology	838
MVIS	6	Technology	838
MLAB	81	Technology	838
MNDY	71	Technology	838
STMMI.MI	84	Technology	838
NCNO	38	Technology	838
NTCT	95	Technology	838
NXPI	88	Technology	838
NYAX	44	Technology	838
NVDA	98	Technology	838
ACN	63	Technology	838
AAPL.24-7	63	Technology	838
ARW	63	Technology	838
ASAN	19	Technology	838
APH	99	Technology	838
BBAI	6	Technology	838
BDC	77	Technology	838
BR	63	Technology	838
CINT	44	Technology	838
CIEN	77	Technology	838
COHR	91	Technology	838
CLS	88	Technology	838
CSQR	44	Technology	838
DDD	15	Technology	838
DELL	91	Technology	838
DFIN	91	Technology	838
DT	71	Technology	838
EFOR	54	Technology	838
ESE	67	Technology	838
FICO	58	Technology	838
FN	63	Technology	838
FTV	54	Technology	838
GCTS	0	Technology	838
HPE	84	Technology	838
IBTA	54	Technology	838
INTT	71	Technology	838
IONQ	5	Technology	838
IBM	35	Technology	838
IT	67	Technology	838
INFY	48	Technology	838
JBL	63	Technology	838
KEYS	100	Technology	838
KD	12	Technology	838
KVYO	30	Technology	838
MPTI	58	Technology	838
MSI	88	Technology	838
MSFT.24-7	93	Technology	838
NET	48	Technology	838
NOW	32	Technology	838
NRDY	15	Technology	838
ORCL	93	Technology	838
OOMA	67	Technology	838
PAGS	77	Technology	838
PAR	38	Technology	838
PAY.US	48	Technology	838
PD	77	Technology	838
PSFE	23	Technology	838
PSQH	19	Technology	838
RAL	71	Technology	838
SAP	63	Technology	838
SNX.US	84	Technology	838
TDY	88	Technology	838
TEL.US	97	Technology	838
TOST	77	Technology	838
TSM	100	Technology	838
TWLO	71	Technology	838
U	71	Technology	838
UI	84	Technology	838
VIA	26	Technology	838
VYX	38	Technology	838
WIT	23	Technology	838
ZEPP	12	Technology	838
YOU	91	Technology	838
ON	58	Technology	838
ONDS	13	Technology	838
OSPN	77	Technology	838
OPTX	3	Technology	838
CNTM	7	Technology	838
MAXNQ	6	Technology	838
SUNWQ	12	Technology	838
LUNA.US	30	Technology	838
ZPTA	3	Technology	838
PAYO	58	Technology	838
PDFS	81	Technology	838
PAYX	54	Technology	838
PGY	84	Technology	838
PENG	77	Technology	838
POET	6	Technology	838
PLUS	44	Technology	838
PTC	77	Technology	838
74SW.PA	71	Technology	838
ALBFR.PA	12	Technology	838
ALGID.PA	23	Technology	838
ALICA.PA	58	Technology	838
ALLGO.PA	3	Technology	838
ALINN.PA	18	Technology	838
ALITL.PA	35	Technology	838
ALKEY.PA	6	Technology	838
ALNN6.PA	23	Technology	838
ALNSE.PA	77	Technology	838
ALWEC.PA	63	Technology	838
ATEME.PA	44	Technology	838
ALVGO.PA	26	Technology	838
EKI.PA	26	Technology	838
LSS.PA	81	Technology	838
LACR.PA	63	Technology	838
VU.PA	48	Technology	838
QCOM	81	Technology	838
WLN.PA	23	Technology	838
QUBT	13	Technology	838
RBBN	40	Technology	838
RDWR	30	Technology	838
RMNI	48	Technology	838
RPAY	51	Technology	838
RUN	18	Technology	838
REKR	5	Technology	838
SABR	67	Technology	838
SHAZ	30	Technology	838
SILC	67	Technology	838
SONO	54	Technology	838
SPSC	63	Technology	838
STNE	88	Technology	838
SSNC	71	Technology	838
SNDK	99	Technology	838
STRC	10	Technology	838
SSYS.US	26	Technology	838
STRK.US	10	Technology	838
ERIC-B.ST	63	Technology	838
NCAB.ST	93	Technology	838
SIVE.ST	0	Technology	838
BRN.ASX	1	Technology	838
DDR.ASX	84	Technology	838
DTL.ASX	38	Technology	838
TASK	91	Technology	838
WBT.ASX	8	Technology	838
XYZ.ASX	15	Technology	838
TNE.ASX	67	Technology	838
TER	99	Technology	838
TTAN	26	Technology	838
3697.T	44	Technology	838
6753.T	23	Technology	838
6861.T	77	Technology	838
6952.T	81	Technology	838
6770.T	44	Technology	838
6723.T	97	Technology	838
7735.T	77	Technology	838
UPBD	38	Technology	838
UCTT	63	Technology	838
VISN	38	Technology	838
WATT	13	Technology	838
VNET	8	Technology	838
WDAY	44	Technology	838
VSAT	84	Technology	838
VUZI	8	Technology	838
ZBRA	63	Technology	838
ZM	81	Technology	838
AMS.ZU	51	Technology	838
AAON	54	Industrials	987
AEIS	90	Industrials	987
AMSC	70	Industrials	987
ARCB	65	Industrials	987
ARXS	78	Industrials	987
AXON	35	Industrials	987
ARCAD.NV	78	Industrials	987
BAMNB.NV	45	Industrials	987
CSG.NV	24	Industrials	987
INPST.NV	31	Industrials	987
NXFIL.NV	2	Industrials	987
REN.NV	19	Industrials	987
WKL.NV	94	Industrials	987
BKYI	22	Industrials	987
BLDP	13	Industrials	987
BOOM	31	Industrials	987
BWMN	35	Industrials	987
AGFB.BR	40	Industrials	987
BPOST.BR	40	Industrials	987
BEKB.BR	78	Industrials	987
CENER.BR	31	Industrials	987
DEME.BR	93	Industrials	987
RECT.BR	51	Industrials	987
VIO.BR	70	Industrials	987
CAE	28	Industrials	987
CASS	90	Industrials	987
CECO	93	Industrials	987
CWST	14	Industrials	987
CYRX	59	Industrials	987
DFDS.CO	51	Industrials	987
FLS.CO	40	Industrials	987
DSV.CO	65	Industrials	987
CSX	84	Industrials	987
MAERSKB.CO	45	Industrials	987
MTHH.CO	16	Industrials	987
PAALb.CO	59	Industrials	987
ROCKB.CO	8	Industrials	987
DRS	84	Industrials	987
DSGR	45	Industrials	987
DXPE	97	Industrials	987
DTC.AE	22	Industrials	987
SALIK.AE	40	Industrials	987
UPP.AE	13	Industrials	987
EH	13	Industrials	987
ELMT	65	Industrials	987
ENVX	4	Industrials	987
EQPT	54	Industrials	987
ESEA	96	Industrials	987
FA	78	Industrials	987
FLY	11	Industrials	987
AAD.DE	31	Industrials	987
8TRA.DE	40	Industrials	987
DAR.DE	16	Industrials	987
DP4A.DE	94	Industrials	987
DUE.DE	24	Industrials	987
ENR.DE	73	Industrials	987
GBF.DE	14	Industrials	987
HLAG.DE	31	Industrials	987
HOT.DE	65	Industrials	987
KSB.DE	84	Industrials	987
MLL.DE	65	Industrials	987
NCH2.DE	2	Industrials	987
PFV.DE	59	Industrials	987
PYR.DE	1	Industrials	987
R3NK.DE	59	Industrials	987
SIE.DE	45	Industrials	987
SIX3.DE	78	Industrials	987
STM.DE	93	Industrials	987
TKMS.DE	28	Industrials	987
VOS.DE	35	Industrials	987
GPGI	11	Industrials	987
HLMN	40	Industrials	987
GASS	96	Industrials	987
HUBG	45	Industrials	987
ASPO.HE	22	Industrials	987
ETTE.HE	84	Industrials	987
KALMAR.HE	70	Industrials	987
KEMPOWR.HE	3	Industrials	987
KNEBV.HE	45	Industrials	987
METSO.HE	51	Industrials	987
VALMT.HE	70	Industrials	987
WRT1V.HE	51	Industrials	987
00066.HK	93	Industrials	987
01055.HK	22	Industrials	987
0656.HK	16	Industrials	987
1519.HK	31	Industrials	987
144.HK	90	Industrials	987
1618.HK	22	Industrials	987
177.HK	93	Industrials	987
2057.HK	87	Industrials	987
2618.HK	31	Industrials	987
2727.HK	24	Industrials	987
293.HK	90	Industrials	987
316.HK	16	Industrials	987
3969.HK	84	Industrials	987
3898.HK	73	Industrials	987
670.HK	28	Industrials	987
6936.HK	40	Industrials	987
ICFI	51	Industrials	987
IESC	96	Industrials	987
ITG	35	Industrials	987
JBHT	93	Industrials	987
KTOS	19	Industrials	987
KE	59	Industrials	987
LMB	54	Industrials	987
CTT.LS	78	Industrials	987
AVAP.L	35	Industrials	987
CGS.L	31	Industrials	987
CPI.L	6	Industrials	987
DPLM.L	93	Industrials	987
FAN.L	93	Industrials	987
GDWN.L	5	Industrials	987
HAS.L	51	Industrials	987
IAG.L	84	Industrials	987
ITRK.L	70	Industrials	987
KLR.L	90	Industrials	987
MGAM.L	28	Industrials	987
MTO.L	45	Industrials	987
HILS.L	94	Industrials	987
REL.L	14	Industrials	987
RHIM.L	51	Industrials	987
ROR.L	73	Industrials	987
RR.L	73	Industrials	987
SFR.L	45	Industrials	987
SRAD.L	70	Industrials	987
SHI.L	19	Industrials	987
SRP.L	35	Industrials	987
TRI.L	40	Industrials	987
VLX.L	94	Industrials	987
VP.L	16	Industrials	987
WEIR.L	65	Industrials	987
ZIG.L	31	Industrials	987
BTG.L	65	Industrials	987
EAAS.L	14	Industrials	987
CHRT.L	35	Industrials	987
FLO.L	31	Industrials	987
HSP.L	22	Industrials	987
PHE.L	0	Industrials	987
SUP.L	70	Industrials	987
MGRC	87	Industrials	987
AENA.MC	97	Industrials	987
ANA.MC	45	Industrials	987
CAF.MC	84	Industrials	987
FCC.MC	40	Industrials	987
TRE.MC	40	Industrials	987
PRY.MI	84	Industrials	987
NSSC	78	Industrials	987
ABM	59	Industrials	987
AGCO	51	Industrials	987
AGX	94	Industrials	987
AIR.US	84	Industrials	987
AME	84	Industrials	987
AER	98	Industrials	987
ATS	22	Industrials	987
ATI	96	Industrials	987
AWI	87	Industrials	987
BETA	14	Industrials	987
BV.US	19	Industrials	987
CBZ	73	Industrials	987
CAT	93	Industrials	987
CDRE	65	Industrials	987
CNM	35	Industrials	987
CODI	90	Industrials	987
CNH.US	70	Industrials	987
CPA	84	Industrials	987
CR	100	Industrials	987
CSW	90	Industrials	987
CW	65	Industrials	987
DAC	87	Industrials	987
ECG	94	Industrials	987
EBF	78	Industrials	987
EPAC	87	Industrials	987
ENS.US	97	Industrials	987
FDX	96	Industrials	987
FIX	99	Industrials	987
FLR.US	45	Industrials	987
FSS	87	Industrials	987
GD	59	Industrials	987
GATX	70	Industrials	987
GE	59	Industrials	987
GBX.US	24	Industrials	987
GHM	51	Industrials	987
GNRC	78	Industrials	987
GWH	3	Industrials	987
HAFN	100	Industrials	987
GXO	24	Industrials	987
HEI	97	Industrials	987
HLIO	90	Industrials	987
GPN	51	Industrials	987
HXL	87	Industrials	987
HAWK	24	Industrials	987
IEX	90	Industrials	987
IIIN	16	Industrials	987
ITW	70	Industrials	987
JOBY	4	Industrials	987
KEX	87	Industrials	987
KFRC	93	Industrials	987
KODK.US	78	Industrials	987
LII	70	Industrials	987
LOAR	35	Industrials	987
LXFR	16	Industrials	987
MAIR	87	Industrials	987
MATX	87	Industrials	987
MMM	78	Industrials	987
MSM	97	Industrials	987
MTZ	78	Industrials	987
NPO	87	Industrials	987
NVT	99	Industrials	987
NX	97	Industrials	987
OC	31	Industrials	987
ONT.US	22	Industrials	987
OTIS	24	Industrials	987
PAM	70	Industrials	987
NSP	8	Industrials	987
R	73	Industrials	987
RHI	11	Industrials	987
RXO	13	Industrials	987
SMHI	51	Industrials	987
SNA	65	Industrials	987
SPXC	78	Industrials	987
TE	2	Industrials	987
TFII	87	Industrials	987
TG	65	Industrials	987
SPIR	11	Industrials	987
TNET	40	Industrials	987
TRC	5	Industrials	987
TTC	93	Industrials	987
TXT	51	Industrials	987
UNP	87	Industrials	987
