KSB3.DE	KSB SE & Co KGaA	816.00			0%
KSC.DE	KPS AG	0.28			0%
KTA.DE	Knaus Tabbert AG	12.04			0%
KTN.DE	Kontron AG	22.06			0%
KWG.DE	KHD Humboldt Wedag International AG	2.06			0%
KWS.DE	KWS SAAT SE & Co. KGaA	72.70			1.69%
LEG.DE	LEG Immobilien AG	50.40			5.83%
LEI.DE	Leifheit AG	13.20			3.77%
LEN.DE	Lenzing AG	23.00			0%
LHA.DE	Deutsche Lufthansa Aktiengesellschaft	7.67			4.34%
LIK.DE	Limes Schlosskliniken AG	555.00			1.74%
LIN.DE	Linde PLC	412.00			1.27%
LPK.DE	LPKF LASER & ELECTRONICS SE	13.55			0%
LQAG.DE	Laiqon AG	4.41			0%
LSX.DE	Ls Telcom AG	3.82			0%
LUS1.DE	Lang & Schwarz AG	19.60			0%
LXS.DE	LANXESS	13.89			0.72%
M12.DE	M1 Kliniken AG	18.00			6.59%
M3B0.DE	Pyramid AG	1.35			0%
M3V.DE	Mevis Medical Solutions AG	23.60			0%
M5S.DE	H2 CORE AG	0.02			0%
M5Z.DE	Manz AG	0.04			0%
M7U.DE	Nynomic AG	20.40			0%
MA10.DE	Binect AG	1.73			0%
MAK.DE	MATERNUS-Kliniken-AG	0.86			0%
MBB.DE	MBB SE	176.40			0.67%
MBG.DE	Mercedes-Benz Group AG	44.77			7.74%
MBK.DE	Merkur Privatbank KGaA	12.80			0%
MBQ.DE	Mobotix AG	1.04			0%
MDG1.DE	Medigene AG	0.02			0%
MED.DE	Mediclin AG	4.86			0.79%
META.EUR	Meta Platforms Inc	467.80			0%
MLL.DE	Mueller Die lila Logistik SE	4.22			3.47%
MLP.DE	MLP SE	8.69			3.00%
MPCK.DE	MPC Muenchmeyer Petersen Capital AG	5.18			0%
MRK.DE	MERCK KGAA	137.50			1.59%
MRX.DE	Mister Spex SE	1.08			0%
MSAG.DE	MS Industrie AG	1.20			0%
MSFT.EUR	Microsoft	412.50			0%
MTX.DE	MTU Aero Engines AG	360.10			1.02%
MUB.DE	Muehlbauer Holding AG	44.80			3.32%
MUM.DE	Mensch und Maschine Software SE	36.75			5.38%
MUV2.DE	Muenchener Rueck AG	512.00			4.65%
MUX.DE	Mutares SE & Co. KGaA	26.65			7.46%
MVV1.DE	MVV Energie AG	30.20			4.28%
MWB0.DE	mwb Fairtrade Wertpapierhandelsbank AG	10.70			7.41%
MXHN.DE	MAX Automation SE	3.57			0%
MYM.DE	Mayr-Melnhof Karton AG	80.00			2.50%
MZX.DE	Masterflex SE	13.90			2.10%
N4G0.DE	Naga Group AG	3.09			0%
NA9.DE	NAGARRO SE	77.65			1.28%
NBG6.DE	Nuernberger Beteiligungs AG	123.00			1.60%
NC5A.DE	NorCom Information Technology GmbH & Co KgaA	1.35			0%
NCH2.DE	Thyssenkrupp Nucera	7.80			0%
NDA.DE	Aurubis AG	171.70			0.89%
NDX1.DE	Nordex	38.36			0%
NEM.DE	Nemetschek SE	65.25			1.03%
NF4.DE	Netfonds AG	82.00			0%
NFN.DE	Nfon AG	3.57			0%
NN6.DE	NanoRepro AG	1.82			0%
NP5.DE	Newron Pharmaceuticals SpA	14.10			0%
NTG.DE	Nabaltec AG	12.80			2.27%
NUVA.DE	Noratis AG	0.10			0%
NVDA.EUR	NVIDIA Corporation	185.66			0%
NVM.DE	Novem Group SA	2.40			0%
O4B.DE	OVB Holding AG	19.10			3.87%
O5G.DE	CPI Property Group SA	0.70			0%
OBS.DE	Orbis Se	4.54			2.16%
OEWA.DE	Verbund AG	58.00			3.41%
OHB.DE	OHB SE	228.00			0.27%
P4N.DE	Polytec Holding AG	4.85			4.14%
P4O.DE	Plan Optik AG	8.06			0%
P911.DE	Porsche AG	44.91			0%
PAH3.DE	Porsche Automobil Holding SE	27.75			0%
PAT.DE	PATRIZIA AG	7.38			4.79%
PCZ.DE	ProCredit Holding AG	8.24			5.62%
PDA0.DE	Pro DV AG	2.06			0%
PFV.DE	Pfeiffer Vacuum Technology AG	162.80			4.49%
PGN.DE	Paragon GmbH & Co KGaA	1.64			0%
PLTR.EUR	Palantir Technologies Inc.	149.60			0%
PNE3.DE	PNE AG	7.22			0.57%
PSAN.DE	PSI Software SE	44.80			0%
PSH0.DE	Sernova Biotherapeutics Inc	0.07			0%
PSM.DE	ProSiebenSat.1 Media SE	3.72			1.33%
PUM.DE	PUMA AG	24.70			0%
PWO.DE	PWO AG	22.20			7.24%
PYR.DE	Pyrum Innovations AG	27.10			0%
PZS.DE	Scherzer & Co AG	2.60			1.89%
QB7.DE	Quirin Privatbank AG	3.00			4.19%
QBY0.DE	Q Beyond Ag Konv Namens Aktien	3.52			0%
QIA.DE	QIAGEN	38.70			0.82%
R1B.DE	Rubean AG	4.62			0%
R3NK.DE	RENK Group AG	48.27			1.21%
RAA.DE	Rational AG	618.50			2.55%
RAW.DE	Raiffeisen Bank International AG	61.50			2.62%
RCMN.DE	RCM Beteiligungs AG	1.14			0%
RHK.DE	Rhoen Klinikum AG	14.70			1.36%
RHM.DE	Rheinmetall AG	1.16K			1.00%
RRTL.DE	RTL Group	31.35			2.42%
RSL2.DE	R Stahl AG	13.50			0%
RTC.DE	Realtech AG	1.02			0%
RWE.DE	RWE AG	57.16			2.09%
RY4C.DE	Ryanair Holdings PLC	23.10			0%
S188.DE	SMT Scharf AG	5.75			0%
S6P.DE	Spielvereinigung Unterhaching Fussball GmbH & Co KgaA	0.86			0%
S92.DE	SMA Solar Technology AG	57.00			0%
SAP.DE	SAP SE	185.20			1.33%
SAV.DE	Savannah Resources Plc	0.06			0%
SAX.DE	Stroeer SE & Co KGaA	39.20			4.76%
SB1.DE	Smartbroker Holding AG	8.30			0%
SBS.DE	STRATEC SE	21.00			2.77%
SBX.DE	SynBiotic SE	0.79			0%
SCE.DE	Schweizer Electronic AG	4.94			0%
SDF.DE	K+S Aktiengesellschaft	15.43			0.43%
SF3.DE	STS Group AG	3.89			1.21%
SFQ.DE	Saf-Holland Se	22.40			2.85%
SGL.DE	SGL Carbon	4.05			0%
SHA0.DE	Schaeffler AG	7.49			3.93%
SHL.DE	Siemens Healthineers AG	39.97			2.49%
SIE.DE	Siemens Aktiengesellschaft	275.50			1.91%
SIS.DE	First Sensor AG	53.00			0.87%
SIX2.DE	SIXT SE	72.25			4.37%
SIX3.DE	Sixt SE	60.30			0%
SJJ.DE	Serviceware SE	14.10			0%
SKB.DE	Koenig & Bauer AG	8.76			0%
SLL.DE	Schoeller-Bleckmann Oilfield Equipment AG	30.05			2.48%
SLYG.DE	Shelly Group AD	62.60			0.21%
SMHN.DE	SUSS MicroTec SE	72.50			0.05%
SMWN.DE	SM Wirtschaftsberatungs AG	4.38			0%
SNG.DE	Singulus Technologies AG	7.26			0%
SPM.DE	Splendid Medien AG	1.22			0%
SRAG.DE	Samara Asset Group PLC	2.04			0%
SRT.DE	Sartorius AG	191.60			0.37%
ST5.DE	STEICO SE	18.16			1.10%
STM.DE	STABILUS SE	16.26			2.11%
STO3.DE	Sto SE & Co KgaA	95.40			0%
SUR.DE	Surteco Group SE	7.40			0%
SVE.DE	Shareholder Value Beteiligungen AG	72.50			0%
SWA.DE	Schloss Wachenheim AG	14.60			3.88%
SY1.DE	Symrise	88.56			1.39%
SYT.DE	Softing AG	2.39			0%
SYZ.DE	Syzygy AG	1.20			0%
SZG.DE	Salzgitter	48.02			0.38%
SZU.DE	Suedzucker	12.36			0%
T3T1.DE	Seven Principles AG	4.80			0%
T9Z.DE	Zumtobel Group AG	3.97			3.78%
TA1.DE	Telekom Austria AG	10.06			4.17%
TEG.DE	TAG Immobilien	12.90			3.10%
TGHN.DE	Logwin AG SA	270.00			4.71%
TGTA.DE	11 88 0 Solutions AG	2.32			0%
TIMA.DE	ZEAL Network SE	43.30			3.23%
TKA.DE	ThyssenKrupp AG	12.63			1.12%
TKMS.DE	Tkms AG& Co KGaA	93.50			0%
TLIK.DE	Teles AG	0.20			0%
TLX.DE	Talanx AG	119.80			2.98%
TMV.DE	TeamViewer AG	6.88			0%
TNIE.DE	tonies SE	11.64			0%
TPE.DE	PVA TePla AG	29.66			0%
TPG0.DE	Platform Group AG	1.22			0%
TSLA.EUR	Tesla Motors, Inc.	293.10			0%
TTK.DE	Takkt AG	2.67			0%
TTO.DE	TTL Beteiligungs und Grundbesitz AG	0.02			0%
TTR1.DE	technotrans SE	28.65			2.90%
TUI1.DE	TUI AG	6.92			1.45%
UBK.DE	Umweltbank AG	3.87			1.30%
ULC.DE	United Labels AG	0.92			0%
UMD.DE	UMT United Mobility Technology AG	1.03			0%
UN0.DE	Uniper SE	44.55			0%
UN9.DE	Uniqa Insurance Group AG	17.26			4.12%
UTDI.DE	United Internet	24.00			2.04%
UZU.DE	Uzin Utz SE	63.00			2.99%
V3S.DE	Vectron Systems AG	11.98			0%
V3V.DE	Vita 34 AG	2.79			0%
V6C.DE	Viscom AG	5.60			0%
VBK.DE	VERBIO Vereinigte BioEnergie AG	33.08			0%
VEZ.DE	Planethic Group AG	1.41			0%
VG80.DE	Varengold Bank AG	2.34			0%
VH2.DE	FRIEDRICH VORWERK GROUP SE	67.35			1.02%
VIB3.DE	Villeroy & Boch AG	15.05			5.67%
VIH1.DE	VIB Vermögen AG	6.62			0%
VNA.DE	Vonovia SE	20.01			0%
VOE.DE	Voestalpine AG	43.00			1.71%
VOS.DE	Vossloh AG	56.65			2.02%
VOW.DE	VOLKSWAGEN AG	76.30			6.82%
VOW3.DE	Volkswagen AG	74.86			0%
VRL.DE	Net Digital AG	16.50			0%
VROS.DE	Verianos Se	0.01			0%
VRV.DE	Verve Group Media SE	1.31			0%
VVV3.DE	OEKOWORLD AG	26.10			0%
VXT.DE	Tmc Content Group AG	0.07			0%
WAC.DE	WACKER NEUSON SE	20.70			3.33%
WAF.DE	Siltronic	81.35			0%
WAH.DE	Wolftank Adisa Holding AG	3.52			0%
WCH.DE	Wacker Chemie AG	91.75			0%
WDI.DE	Wirecard	0.01			0%
WEW.DE	Westwing Group SE	12.35			0%
WFA.DE	Weng Fine Art AG	3.50			4.05%
WIB.DE	Wienerberger AG	19.47			4.92%
WIG1.DE	Sporttotal AG	0.00			0%
WSU.DE	Washtec AG	39.60			6.46%
WUW.DE	Wuestenrot & Wuerttembergische AG	14.10			4.58%
XD4.DE	STRABAG SE	83.00			3.50%
XTP.DE	sino AG	104.00			1.38%
YOC.DE	Yoc AG	5.48			0%
YSN.DE	Secunet Security Networks Aktiengesellschaft	180.40			1.43%
ZAL.DE	Zalando	22.57			0%
ZIL2.DE	ElringKlinger	5.20			2.79%
