GLBS	6.00	6.00	6.00	USD
TOON				USD
ALGM	48.00	54.83	62.00	USD
XTIA	5.00	5.00	5.00	USD
IZEA				USD
JAGX				USD
NEGG				USD
MARA	6.00	17.99	30.00	USD
VRDN	22.00	36.62	50.00	USD
MITK	18.00	22.62	26.00	USD
CENN				USD
NBEVQ				USD
NNDM				USD
OCGN	8.00	12.17	22.00	USD
PAYS	11.50	13.10	15.00	USD
PHUN				USD
PLUG	0.75	3.55	7.00	USD
AIXC				USD
RIOT	22.00	32.40	45.00	USD
LSTR	145.00	196.38	240.00	USD
SHIP	18.00	23.25	28.00	USD
SINT	6.00	9.12	12.00	USD
NSLR	15.00	16.19	17.00	USD
BTTC				USD
UONE				USD
VKTX	35.00	92.39	125.00	USD
VUZI	6.00	6.00	6.00	USD
VXRT	2.00	3.33	4.00	USD
WATT	28.25	28.25	28.25	USD
WKHS	3.00	3.00	3.00	USD
ACMR	75.00	117.75	166.00	USD
ADMA	12.00	17.00	21.00	USD
ALT.US				USD
APPF	200.00	231.04	260.00	USD
ARCT	8.00	20.20	40.00	USD
AXSM	246.00	285.42	380.00	USD
CAN	0.90	1.72	3.00	USD
CDLX	4.00	6.00	10.00	USD
CERS	4.00	5.12	6.50	USD
CRIS	20.00	42.67	65.00	USD
CRSP	44.00	87.56	291.00	USD
DOMO	2.25	3.93	5.00	USD
EH	3.90	10.81	20.44	USD
AGNT	4.75	5.38	6.00	USD
FATE	2.20	5.74	8.00	USD
FCEL	8.00	22.83	32.00	USD
TBCH	11.00	16.40	21.00	USD
MNKD	4.75	7.97	13.00	USD
MVIS				USD
NMIH	43.00	49.17	53.00	USD
OCUL	18.00	27.09	34.00	USD
PRQR	3.00	8.22	12.00	USD
PTGX	149.00	170.38	225.00	USD
RPD	8.76	11.71	15.00	USD
VSTM	9.00	14.75	18.00	USD
MFIC	9.00	10.41	12.00	USD
ALNY	230.00	370.20	536.00	USD
ANGI	5.00	8.00	14.00	USD
ARCC	19.00	20.62	23.00	USD
ATRA	10.00	13.67	18.00	USD
BBIO	80.00	108.43	157.00	USD
BCRX	12.00	20.82	32.00	USD
BGC	15.00	15.50	16.00	USD
BNTX	75.56	120.15	144.15	USD
AZTA	33.00	35.25	37.00	USD
CAKE.US				USD
CARG	34.00	41.38	46.00	USD
CDXS	2.00	6.33	11.00	USD
CG	49.00	58.18	73.00	USD
CGNX	65.00	80.05	92.00	USD
CHEF	104.00	119.44	125.00	USD
CLNE	1.90	4.03	7.00	USD
CNDT	5.00	5.00	5.00	USD
CRNT	3.00	4.83	9.00	USD
CYTK	85.00	109.90	146.00	USD
DDOG	158.00	285.18	330.00	USD
ERIC	8.00	9.67	11.40	USD
FIZZ	33.00	33.00	33.00	USD
FOXA	52.60	75.33	112.00	USD
GERN	3.00	4.25	6.00	USD
GIII	38.00	39.33	40.00	USD
GLNG	44.50	63.94	74.00	USD
GO	6.00	10.73	12.50	USD
GOGO	7.00	8.50	10.00	USD
GOOD	12.50	14.12	15.00	USD
GOOGL	340.00	428.07	515.00	USD
GPRE	10.00	17.86	20.00	USD
HALO	70.00	99.56	115.00	USD
HCAT	1.50	1.83	2.00	USD
HLIT	8.00	16.14	20.00	USD
IFRX	3.02	7.92	14.08	USD
IHRT	2.25	3.62	5.00	USD
INMD	15.00	16.17	17.00	USD
INO	2.50	3.17	4.00	USD
IRDM	36.00	42.00	54.00	USD
ITRI	115.00	129.60	150.00	USD
KNDI				USD
LECO	238.00	304.91	340.00	USD
LI	9.01	16.54	27.11	USD
LSCC	125.00	164.54	180.00	USD
LXRX	2.00	3.86	6.00	USD
MCRB	12.00	17.00	22.00	USD
MKSI	270.00	411.31	600.00	USD
MLCO	5.50	7.35	10.20	USD
