ADMA	0.1313	0.774	13.057143	43.13481393774306	9.140000343322754	9.22010004043579	12.458025002479554	2047219968	2.05B	1.4031841451530997	-0.9750726259707745	None	14.568239306482141	110.673	10.58	-0.32000002500000013	-6.347619047619038	0.32981998	0.159	None	0.41897	6.972	0.9318	3.62	0.2178	0.64705	-1.23389	2.674621040038625	0.01969	5	9.302799	5.0469356	195.344	0.0	None	-55.420083	8.907120317161153	85.491	0.43764	2731.565384965999	26.68878978378738	None	0.2333	98.06800000785768
ADV	0.1192	2.109	None	49.96827882130902	33.31999969482422	35.24450019836426	28.870050072669983	442998720	443M	0.583937504531284	0.0	None	54.05509210717289	383.567	5.35	-130.7925	-17.241379310344826	-0.07645	0.018	None	-0.50802	1.794	0.34153	1.593	0.0231	0.13454	0.00846	47.33955709849455	0.58615	2	4.3498697	1.0634495	6.08	0.0	None	-47.746880000000004	12.280353033110982	0.517	0.085109994	23.093971919377104	3.507077068112854	None	3.2793	33.74504335373155
AEIS	0.059499998	1.304	46.84162	38.345107455379924	254.35000610351562	296.56760040283206	301.12465034484865	10186829824	10.19B	1.141100107066381	-11.453435647166014	2.77	40.962167802746066	94.568	2.78	14.1725	25.551919982461012	0.10767	0.3	None	0.16267	3.79	1.0243499	2.83	0.06252	0.3996	0.17018	0.335604899568017	0.010570001	12	16.744867	6.9870615	28.802	0.0738	None	67.5184	-7.557034777082404	4.989	0.17322999	13.710840920395059	11.689076822112533	1.147	0.3509	98.99200113696622
AEVA	0.1267	2.434	None	38.65472074678385	14.670000076293945	18.505400047302246	17.219150013923645	1022583488	1.02B	0.679198594612682	-5.476806420095982	None	25.99020950731618	371.853	3.21	4.340000074999999	0.35087719298245645	-1.50116	0.113	None	None	7.846	0.67278	7.337	-0.51715	0.27225	-5.63233	-13.639265804378017	0.17408001	5	-9.123135	36.58354	-7.474	0.0	None	-19.825989399999997	11.397856182663062	43.85	0.0	17.39603602908949	-516.1403833688304	None	-0.0482	59.49700023346708
AFYA	0.11	0.379	8.058824	42.123960465356284	13.699999809265137	14.136599960327148	14.45125	1212151552	1.21B	0.7148383492772852	-1.3678943798511485	None	20.40815770452294	63.264	3.63	10.777499874999998	-9.645070751958826	0.20444	0.057	0.0	0.16683	2.201	0.20155	2.127	0.084139995	0.64023	0.30641	31.89092711733788	0.78196	9	1.3406518	1.2660058	2.257	0.3993	None	-27.106165999999998	28.82982863237392	0.879	0.38958	83.03334532215325	40.71370220452949	0.144	0.105500005	None
AGNT	0.1376	2.05	None	48.202946839362276	4.110000133514404	4.29060001373291	6.488850018978119	686854720	686.85M	1.3116595498299197	2.238809776490291	26.0	5.803158466973124	None	10.59	-52.1975	-46.15384615384615	-0.0034599998	0.107	None	-0.06887	1.515	0.39643002	1.079	-0.0141199995	0.068280004	0.00412	14.391725807751602	0.34989	2	13.7	2.4449732	-251.414	6.1667	None	-80.637706	11.040371247964112	0.113	-0.00045000002	16.184208503364438	2.0554366859613284	None	1.0	65.00099986274962
AGMB	0.0216	None	None	40.43401412397705	12.279999732971191	13.371399993896484	None	604765120	604.77M	0.58346120864738	-5.972439981501932	None	38.91951194014544	0.429	7.05	None	-8.805790108564544	0.0	None	-0.07142857142857117	None	12.878	0.53641	12.554	None	0.0	0.0	None	0.05895	6	-5.933313	4.6723566	-6.447	0.0	None	-26.600122999999996	-27.103759288674663	None	0.0	41.665265351282166	None	None	-0.1178	23.253900287270696
AIFC	0.0941	1.849	None	48.11777545009749	0.5185999870300293	0.5033719962835312	1.066142996698618	72519216	72.52M	0.364114400871715	1.6862738681545233	0.97	4.108807954145837	4.231	13.54	None	None	0.0	-0.622	None	-2.35115	0.6	0.28416002	0.311	-0.03447	0.53556997	-0.29329002	-6.651340521938351	0.02062	1	None	0.10952481	-5.871	0.0	None	-102.736676	22.185316546939376	5.565	-0.94774	8.066827418542417	-94.06695227657667	None	None	88.42133725719172
AIP	0.062800005	1.913	None	33.71965871800347	20.610000610351562	27.804400062561037	24.114850006103516	1013024896	1.01B	1.0438471977265957	-9.167033383643961	None	28.65736431749654	12.835	3.4	-37.11666666666667	-77.77777777777779	-0.46703997	0.462	None	-1.31412	1.568	0.65949994	1.48	-0.1417	0.8761	-0.48450002	3.062153370809161	0.20603001	6	167.11264	14.934783	-30.322	0.0	None	138.34047	5.495899257569378	11.84	-0.39049998	12.049457074744982	10.052591148141582	None	1.7047	81.79700025850369
AIXC	0.018	None	None	64.11310283517534	1.190000057220459	0.8647999942302704	1.4470649960637092	25119574	25.12M	1.1684369413539748	32.66444120513546	None	7.265426034081282	3.445	0.11	24.845000500000005	None	0.0	None	None	-2.36996	2.706	0.02834	2.358	-0.42523	0.10135	-3.82109	-8.322175368101385	0.6377	None	None	None	0.466	0.0	None	-71.55969	195.13694324364178	-1.208	-2.59267	95.44974767486106	-226.5314250045747	None	None	87.91902973174707
